,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A02,SYBR,LUX,Unkn,N13_1B,,"32,7771188199294","32,7771188199294",0,NaN,NaN,NaN,0,60,
,A03,SYBR,LUX,Unkn,N13_2A,,"31,877909921148","31,877909921148",0,NaN,NaN,NaN,0,60,
,A05,SYBR,LUX,Unkn,N13_3A,,"31,3911747095355","31,3911747095355",0,NaN,NaN,NaN,0,60,
,A06,SYBR,LUX,Unkn,N13_3B,,"29,1643513479696","29,1643513479696",0,NaN,NaN,NaN,0,60,
,A07,SYBR,LUX,Unkn,N13_4A,,"28,5509081044596","28,5509081044596",0,NaN,NaN,NaN,0,60,
,A08,SYBR,LUX,Unkn,N13_4B,,"28,389604972549","28,389604972549",0,NaN,NaN,NaN,0,60,
,A09,SYBR,LUX,Unkn,N13_5A,,"27,5934966484848","27,5934966484848",0,NaN,NaN,NaN,0,60,
,A10,SYBR,LUX,Unkn,N13_5B,,"29,9171305860725","29,9171305860725",0,NaN,NaN,NaN,0,60,
,A11,SYBR,LUX,Unkn,N13_6A,,"29,6984298319673","29,6984298319673",0,NaN,NaN,NaN,0,60,
,A12,SYBR,LUX,Unkn,N13_6B,,"31,6452117426294","31,6452117426294",0,NaN,NaN,NaN,0,60,
,B01,SYBR,LUX,Unkn,N13_7A,,"30,922592162097","30,922592162097",0,NaN,NaN,NaN,0,60,
,B02,SYBR,LUX,Unkn,N13_7B,,NaN,0,0,NaN,NaN,0,0,60,
,B03,SYBR,LUX,Unkn,N13_8A,,"32,1972257981131","32,1972257981131",0,NaN,NaN,NaN,0,60,
,B04,SYBR,LUX,Unkn,N13_8B,,"35,296025627692","35,296025627692",0,NaN,NaN,NaN,0,60,
,B05,SYBR,LUX,Unkn,N13_8C,,"33,5683960357599","33,5683960357599",0,NaN,NaN,NaN,0,60,
,B06,SYBR,LUX,Unkn,N13_8D,,"33,9922578952884","33,9922578952884",0,NaN,NaN,NaN,0,60,
,B07,SYBR,LUX,Unkn,N13_9A,,"30,4397711346934","30,4397711346934",0,NaN,NaN,NaN,0,60,
,B08,SYBR,LUX,Unkn,N13_9B,,"35,660060790094","35,660060790094",0,NaN,NaN,NaN,0,60,
,B09,SYBR,LUX,Unkn,N13_9D,,"33,7970066107472","33,7970066107472",0,NaN,NaN,NaN,0,60,
,B10,SYBR,LUX,Unkn,N13_9C,,"31,8655460701732","31,8655460701732",0,NaN,NaN,NaN,0,60,
,B11,SYBR,LUX,Unkn,N13_10A,,"29,425124061824","29,425124061824",0,NaN,NaN,NaN,0,60,
,B12,SYBR,LUX,Unkn,N13_10B,,"28,7865674659921","28,7865674659921",0,NaN,NaN,NaN,0,60,
,C01,SYBR,LUX,Unkn,N13_10C,,"32,2595587079789","32,2595587079789",0,NaN,NaN,NaN,0,60,
,C02,SYBR,LUX,Unkn,N13_10D,,"32,5042900074917","32,5042900074917",0,NaN,NaN,NaN,0,60,
,C03,SYBR,LUX,Unkn,N13_11A,,"28,3119442683763","28,3119442683763",0,NaN,NaN,NaN,0,60,
,C04,SYBR,LUX,Unkn,N13_11B,,"29,4969353038067","29,4969353038067",0,NaN,NaN,NaN,0,60,
,C05,SYBR,LUX,Unkn,N13_11C,,"31,8084697794359","31,8084697794359",0,NaN,NaN,NaN,0,60,
,C06,SYBR,LUX,Unkn,N13_11D,,"30,9283879758275","30,9283879758275",0,NaN,NaN,NaN,0,60,
