;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;C04;SYBR;PRR5;Unkn;N2_11B;;28,3244922070117;28,3244922070117;0;NaN;NaN;NaN;0;60;
;C05;SYBR;PRR5;Unkn;N2_11C;;26,3114864231787;26,3114864231787;0;NaN;NaN;NaN;0;60;
;C06;SYBR;PRR5;Unkn;N2_11D;;NaN;0;0;NaN;NaN;0;0;60;
;C07;SYBR;PRR5;Unkn;N2_12A;;28,6560705089409;28,6560705089409;0;NaN;NaN;NaN;0;60;
;C08;SYBR;PRR5;Unkn;N2_12B;;31,6760053913481;31,6760053913481;0;NaN;NaN;NaN;0;60;
;C09;SYBR;PRR5;Unkn;N2_12C;;26,2200161686956;26,2200161686956;0;NaN;NaN;NaN;0;60;
;C10;SYBR;PRR5;Unkn;N2_12D;;27,8749903284524;27,8749903284524;0;NaN;NaN;NaN;0;60;
;C11;SYBR;PRR5;Unkn;N2_13A;;29,9578319155583;29,9578319155583;0;NaN;NaN;NaN;0;60;
;C12;SYBR;PRR5;Unkn;N2_13B;;32,0329503133551;32,0329503133551;0;NaN;NaN;NaN;0;60;
;D01;SYBR;PRR5;Unkn;N2_13C;;27,184911245739;27,184911245739;0;NaN;NaN;NaN;0;60;
;D02;SYBR;PRR5;Unkn;N2_13D;;26,4254770315146;26,4254770315146;0;NaN;NaN;NaN;0;60;
;D03;SYBR;PRR5;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;PRR5;Unkn;I1_1A;;NaN;0;0;NaN;NaN;0;0;60;
;D06;SYBR;PRR5;Unkn;I1_1B;;31,3670645407265;31,3670645407265;0;NaN;NaN;NaN;0;60;
;D07;SYBR;PRR5;Unkn;I1_2A;;27,7070328499204;27,7070328499204;0;NaN;NaN;NaN;0;60;
;D08;SYBR;PRR5;Unkn;I1_2B;;27,1681014101584;27,1681014101584;0;NaN;NaN;NaN;0;60;
;D09;SYBR;PRR5;Unkn;I1_3A;;25,1423875302908;25,1423875302908;0;NaN;NaN;NaN;0;60;
;D10;SYBR;PRR5;Unkn;I1_3B;;22,9709090237075;22,9709090237075;0;NaN;NaN;NaN;0;60;
;D11;SYBR;PRR5;Unkn;I1_4A;;24,4889580792841;24,4889580792841;0;NaN;NaN;NaN;0;60;
;D12;SYBR;PRR5;Unkn;I1_4B;;26,3252555714993;26,3252555714993;0;NaN;NaN;NaN;0;60;
;E01;SYBR;PRR5;Unkn;I1_5A;;25,4583012125927;25,4583012125927;0;NaN;NaN;NaN;0;60;
;E02;SYBR;PRR5;Unkn;I1_5B;;27,8013156812969;27,8013156812969;0;NaN;NaN;NaN;0;60;
;E03;SYBR;PRR5;Unkn;I1_6A;;28,5936391456905;28,5936391456905;0;NaN;NaN;NaN;0;60;
;E04;SYBR;PRR5;Unkn;I1_6B;;33,3435379765421;33,3435379765421;0;NaN;NaN;NaN;0;60;
;E05;SYBR;PRR5;Unkn;I1_7A;;31,0462029373657;31,0462029373657;0;NaN;NaN;NaN;0;60;
;E06;SYBR;PRR5;Unkn;I1_7B;;33,4242079916189;33,4242079916189;0;NaN;NaN;NaN;0;60;
;E07;SYBR;PRR5;Unkn;I1_8A;;29,1425053759928;29,1425053759928;0;NaN;NaN;NaN;0;60;
;E08;SYBR;PRR5;Unkn;I1_8B;;30,2349926620724;30,2349926620724;0;NaN;NaN;NaN;0;60;
;E09;SYBR;PRR5;Unkn;I1_8C;;31,8424995567565;31,8424995567565;0;NaN;NaN;NaN;0;60;
;E10;SYBR;PRR5;Unkn;I1_8D;;26,0892662376129;26,0892662376129;0;NaN;NaN;NaN;0;60;
;E11;SYBR;PRR5;Unkn;I1_9A;;24,5712922653777;24,5712922653777;0;NaN;NaN;NaN;0;60;
;E12;SYBR;PRR5;Unkn;I1_9B;;23,7669875332547;23,7669875332547;0;NaN;NaN;NaN;0;60;
;F01;SYBR;PRR5;Unkn;I1_9C;;27,6918376062933;27,6918376062933;0;NaN;NaN;NaN;0;60;
;F02;SYBR;PRR5;Unkn;I1_9D;;24,3805313083978;24,3805313083978;0;NaN;NaN;NaN;0;60;
;F03;SYBR;PRR5;Unkn;I1_10A;;25,2663108572353;25,2663108572353;0;NaN;NaN;NaN;0;60;
;F04;SYBR;PRR5;Unkn;I1_10B;;25,3310525427574;25,3310525427574;0;NaN;NaN;NaN;0;60;
;F05;SYBR;PRR5;Unkn;I1_10C;;NaN;0;0;NaN;NaN;0;0;60;
;F06;SYBR;PRR5;Unkn;I1_11B;;26,5940640380332;26,5940640380332;0;NaN;NaN;NaN;0;60;
;F07;SYBR;PRR5;Unkn;I1_11A;;25,6096217512909;25,6096217512909;0;NaN;NaN;NaN;0;60;
;F08;SYBR;PRR5;Unkn;I1_10D;;27,0538860918965;27,0538860918965;0;NaN;NaN;NaN;0;60;
;F09;SYBR;PRR5;Unkn;I1_11C;;26,8068674710339;26,8068674710339;0;NaN;NaN;NaN;0;60;
;F10;SYBR;PRR5;Unkn;I1_11D;;27,4313163230588;27,4313163230588;0;NaN;NaN;NaN;0;60;
;F11;SYBR;PRR5;Unkn;I1_12A;;27,3110214014656;27,3110214014656;0;NaN;NaN;NaN;0;60;
;F12;SYBR;PRR5;Unkn;I1_12B;;32,8907906344717;32,8907906344717;0;NaN;NaN;NaN;0;60;
;G01;SYBR;PRR5;Unkn;I1_12C;;26,7717708064002;26,7717708064002;0;NaN;NaN;NaN;0;60;
;G02;SYBR;PRR5;Unkn;I1_12D;;29,1391083369933;29,1391083369933;0;NaN;NaN;NaN;0;60;
;G03;SYBR;PRR5;Unkn;I1_13A;;30,2869436688784;30,2869436688784;0;NaN;NaN;NaN;0;60;
;G04;SYBR;PRR5;Unkn;I1_13B;;33,3890971664339;33,3890971664339;0;NaN;NaN;NaN;0;60;
;G05;SYBR;PRR5;Unkn;I1_13C;;27,9135018614004;27,9135018614004;0;NaN;NaN;NaN;0;60;
;G06;SYBR;PRR5;Unkn;I1_13D;;28,6087890920222;28,6087890920222;0;NaN;NaN;NaN;0;60;
;G07;SYBR;PRR5;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;H10;SYBR;GAPDH;Unkn;IRC1_26;;22,5442842777459;22,5442842777459;0;NaN;NaN;NaN;0;60;
;H11;SYBR;GAPDH;Unkn;IRC2_26;;23,3697813729862;23,3697813729862;0;NaN;NaN;NaN;0;60;
;H12;SYBR;GAPDH;Unkn;IRC3_26;;22,0119052898121;22,0119052898121;0;NaN;NaN;NaN;0;60;
