;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;PRR7;Unkn;N13_1B;;30,6782549323921;30,6782549323921;0;NaN;NaN;NaN;0;60;
;A03;SYBR;PRR7;Unkn;N13_2A;;28,962477632901;28,962477632901;0;NaN;NaN;NaN;0;60;
;A05;SYBR;PRR7;Unkn;N13_3A;;26,9352489656383;26,9352489656383;0;NaN;NaN;NaN;0;60;
;A06;SYBR;PRR7;Unkn;N13_3B;;25,1892122753479;25,1892122753479;0;NaN;NaN;NaN;0;60;
;A07;SYBR;PRR7;Unkn;N13_4A;;25,5161810218004;25,5161810218004;0;NaN;NaN;NaN;0;60;
;A08;SYBR;PRR7;Unkn;N13_4B;;26,1174727213869;26,1174727213869;0;NaN;NaN;NaN;0;60;
;A09;SYBR;PRR7;Unkn;N13_5A;;25,2107258911082;25,2107258911082;0;NaN;NaN;NaN;0;60;
;A10;SYBR;PRR7;Unkn;N13_5B;;26,5226671060109;26,5226671060109;0;NaN;NaN;NaN;0;60;
;A11;SYBR;PRR7;Unkn;N13_6A;;26,9116313409687;26,9116313409687;0;NaN;NaN;NaN;0;60;
;A12;SYBR;PRR7;Unkn;N13_6B;;29,6766791890765;29,6766791890765;0;NaN;NaN;NaN;0;60;
;B01;SYBR;PRR7;Unkn;N13_7A;;30,5644467870268;30,5644467870268;0;NaN;NaN;NaN;0;60;
;B02;SYBR;PRR7;Unkn;N13_7B;;NaN;0;0;NaN;NaN;0;0;60;
;B03;SYBR;PRR7;Unkn;N13_8A;;27,9457394079959;27,9457394079959;0;NaN;NaN;NaN;0;60;
;B04;SYBR;PRR7;Unkn;N13_8B;;29,9091819693182;29,9091819693182;0;NaN;NaN;NaN;0;60;
;B05;SYBR;PRR7;Unkn;N13_8C;;29,8007390043574;29,8007390043574;0;NaN;NaN;NaN;0;60;
;B06;SYBR;PRR7;Unkn;N13_8D;;29,0691869712629;29,0691869712629;0;NaN;NaN;NaN;0;60;
;B07;SYBR;PRR7;Unkn;N13_9A;;26,3068187251723;26,3068187251723;0;NaN;NaN;NaN;0;60;
;B08;SYBR;PRR7;Unkn;N13_9B;;33,6364845483008;33,6364845483008;0;NaN;NaN;NaN;0;60;
;B09;SYBR;PRR7;Unkn;N13_9C;;28,4094679648907;28,4094679648907;0;NaN;NaN;NaN;0;60;
;B10;SYBR;PRR7;Unkn;N13_9D;;27,0945300575293;27,0945300575293;0;NaN;NaN;NaN;0;60;
;B11;SYBR;PRR7;Unkn;N13_10A;;27,0641681971144;27,0641681971144;0;NaN;NaN;NaN;0;60;
;B12;SYBR;PRR7;Unkn;N13_10B;;26,7863432755431;26,7863432755431;0;NaN;NaN;NaN;0;60;
;C01;SYBR;PRR7;Unkn;N13_10C;;27,7992284759282;27,7992284759282;0;NaN;NaN;NaN;0;60;
;C02;SYBR;PRR7;Unkn;N13_10D;;28,2212342973069;28,2212342973069;0;NaN;NaN;NaN;0;60;
;C03;SYBR;PRR7;Unkn;N13_11A;;25,5228976288089;25,5228976288089;0;NaN;NaN;NaN;0;60;
;C04;SYBR;PRR7;Unkn;N13_11B;;27,2945920973373;27,2945920973373;0;NaN;NaN;NaN;0;60;
;C05;SYBR;PRR7;Unkn;N13_11C;;27,6716127110867;27,6716127110867;0;NaN;NaN;NaN;0;60;
;C06;SYBR;PRR7;Unkn;N13_11D;;28,0971412394444;28,0971412394444;0;NaN;NaN;NaN;0;60;
;C07;SYBR;PRR7;Unkn;N13_12A;;28,0933089585878;28,0933089585878;0;NaN;NaN;NaN;0;60;
;C08;SYBR;PRR7;Unkn;N13_12B;;29,4111405636841;29,4111405636841;0;NaN;NaN;NaN;0;60;
