,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,GAPDH,Unkn,N13_1B,,"22,6554384738182","22,6554384738182",0,NaN,NaN,NaN,0,60,
,A03,SYBR,GAPDH,Unkn,N13_2A,,"23,5367786636536","23,5367786636536",0,NaN,NaN,NaN,0,60,
,A05,SYBR,GAPDH,Unkn,N13_3A,,"22,8465069004254","22,8465069004254",0,NaN,NaN,NaN,0,60,
,A06,SYBR,GAPDH,Unkn,N13_3B,,"21,9745471839169","21,9745471839169",0,NaN,NaN,NaN,0,60,
,A07,SYBR,GAPDH,Unkn,N13_4A,,"22,7317035015184","22,7317035015184",0,NaN,NaN,NaN,0,60,
,A08,SYBR,GAPDH,Unkn,N13_4B,,"23,8086939767258","23,8086939767258",0,NaN,NaN,NaN,0,60,
,A09,SYBR,GAPDH,Unkn,N13_5A,,"21,9171385432077","21,9171385432077",0,NaN,NaN,NaN,0,60,
,A10,SYBR,GAPDH,Unkn,N13_5B,,"23,0269199188627","23,0269199188627",0,NaN,NaN,NaN,0,60,
,A11,SYBR,GAPDH,Unkn,N13_6A,,"23,0856107017323","23,0856107017323",0,NaN,NaN,NaN,0,60,
,A12,SYBR,GAPDH,Unkn,N13_6B,,"23,4014674173714","23,4014674173714",0,NaN,NaN,NaN,0,60,
,B01,SYBR,GAPDH,Unkn,N13_7A,,"23,5742751701029","23,5742751701029",0,NaN,NaN,NaN,0,60,
,B02,SYBR,GAPDH,Unkn,N13_7B,,"39,6193339275048","39,6193339275048",0,NaN,NaN,NaN,0,60,
,B03,SYBR,GAPDH,Unkn,N13_8A,,"22,3682917217826","22,3682917217826",0,NaN,NaN,NaN,0,60,
,B04,SYBR,GAPDH,Unkn,N13_8B,,"24,9780265693909","24,9780265693909",0,NaN,NaN,NaN,0,60,
,B05,SYBR,GAPDH,Unkn,N13_8C,,"22,9277218324668","22,9277218324668",0,NaN,NaN,NaN,0,60,
,B06,SYBR,GAPDH,Unkn,N13_8D,,"23,1903913344023","23,1903913344023",0,NaN,NaN,NaN,0,60,
,B07,SYBR,GAPDH,Unkn,N13_9A,,"22,6104124622508","22,6104124622508",0,NaN,NaN,NaN,0,60,
,B08,SYBR,GAPDH,Unkn,N13_9B,,"30,6067415480726","30,6067415480726",0,NaN,NaN,NaN,0,60,
,B09,SYBR,GAPDH,Unkn,N13_9D,,"22,1590950885292","22,1590950885292",0,NaN,NaN,NaN,0,60,
,B10,SYBR,GAPDH,Unkn,N13_9C,,"23,073340868253","23,073340868253",0,NaN,NaN,NaN,0,60,
,B11,SYBR,GAPDH,Unkn,N13_10A,,"24,372135879591","24,372135879591",0,NaN,NaN,NaN,0,60,
,B12,SYBR,GAPDH,Unkn,N13_10B,,"24,3964419435366","24,3964419435366",0,NaN,NaN,NaN,0,60,
,C01,SYBR,GAPDH,Unkn,N13_10C,,"23,4878828644077","23,4878828644077",0,NaN,NaN,NaN,0,60,
,C02,SYBR,GAPDH,Unkn,N13_10D,,"25,4304821448201","25,4304821448201",0,NaN,NaN,NaN,0,60,
,C03,SYBR,GAPDH,Unkn,N13_11A,,"22,7572467814497","22,7572467814497",0,NaN,NaN,NaN,0,60,
,C04,SYBR,GAPDH,Unkn,N13_11B,,"23,1845803793366","23,1845803793366",0,NaN,NaN,NaN,0,60,
,C05,SYBR,GAPDH,Unkn,N13_11C,,"24,4356171752344","24,4356171752344",0,NaN,NaN,NaN,0,60,
,C06,SYBR,GAPDH,Unkn,N13_11D,,"24,7526611022214","24,7526611022214",0,NaN,NaN,NaN,0,60,
,C07,SYBR,GAPDH,Unkn,N13_12A,,"24,0965511101523","24,0965511101523",0,NaN,NaN,NaN,0,60,
,C08,SYBR,GAPDH,Unkn,N13_12B,,"23,1845478633146","23,1845478633146",0,NaN,NaN,NaN,0,60,
,C09,SYBR,GAPDH,Unkn,N13_12C,,"22,7107116226408","22,7107116226408",0,NaN,NaN,NaN,0,60,
,C10,SYBR,GAPDH,Unkn,N13_12D,,"24,8161687698066","24,8161687698066",0,NaN,NaN,NaN,0,60,
,C11,SYBR,GAPDH,Unkn,N13_13A,,"24,1628907560038","24,1628907560038",0,NaN,NaN,NaN,0,60,
,C12,SYBR,GAPDH,Unkn,N13_13B,,"23,1517312916701","23,1517312916701",0,NaN,NaN,NaN,0,60,
,D02,SYBR,GAPDH,Unkn,N13_13D,,"23,0240466081871","23,0240466081871",0,NaN,NaN,NaN,0,60,
,D05,SYBR,GAPDH,Unkn,I4_1A,,"23,7589013905859","23,7589013905859",0,NaN,NaN,NaN,0,60,
,D06,SYBR,GAPDH,Unkn,I4_1B,,"22,8020355601278","22,8020355601278",0,NaN,NaN,NaN,0,60,
,D07,SYBR,GAPDH,Unkn,I4_2A,,"22,4566469412064","22,4566469412064",0,NaN,NaN,NaN,0,60,
,D08,SYBR,GAPDH,Unkn,I4_2B,,"22,0134916589866","22,0134916589866",0,NaN,NaN,NaN,0,60,
,D09,SYBR,GAPDH,Unkn,I4_3A,,"22,9369852765888","22,9369852765888",0,NaN,NaN,NaN,0,60,
,D10,SYBR,GAPDH,Unkn,I4_3B,,"22,6085328684547","22,6085328684547",0,NaN,NaN,NaN,0,60,
,D11,SYBR,GAPDH,Unkn,I4_4A,,"23,2441313594695","23,2441313594695",0,NaN,NaN,NaN,0,60,
,D12,SYBR,GAPDH,Unkn,I4_4B,,"23,1131485523062","23,1131485523062",0,NaN,NaN,NaN,0,60,
,E01,SYBR,GAPDH,Unkn,I4_5A,,"22,9802244967608","22,9802244967608",0,NaN,NaN,NaN,0,60,
,E02,SYBR,GAPDH,Unkn,I4_5B,,"23,3632951724026","23,3632951724026",0,NaN,NaN,NaN,0,60,
,E03,SYBR,GAPDH,Unkn,I4_6A,,"22,9270964105504","22,9270964105504",0,NaN,NaN,NaN,0,60,
,E04,SYBR,GAPDH,Unkn,I4_6B,,"23,3164485276188","23,3164485276188",0,NaN,NaN,NaN,0,60,
,E05,SYBR,GAPDH,Unkn,I4_7A,,"23,2423460981952","23,2423460981952",0,NaN,NaN,NaN,0,60,
,E06,SYBR,GAPDH,Unkn,I4_8A,,"21,8646760174663","21,8646760174663",0,NaN,NaN,NaN,0,60,
,E08,SYBR,GAPDH,Unkn,I4_8B,,"23,3555067525117","23,3555067525117",0,NaN,NaN,NaN,0,60,
,E09,SYBR,GAPDH,Unkn,I4_8C,,"23,0990837784246","23,0990837784246",0,NaN,NaN,NaN,0,60,
,E10,SYBR,GAPDH,Unkn,I4_8D,,"23,1412751931674","23,1412751931674",0,NaN,NaN,NaN,0,60,
,E11,SYBR,GAPDH,Unkn,I4_9A,,"22,2394070483759","22,2394070483759",0,NaN,NaN,NaN,0,60,
,E12,SYBR,GAPDH,Unkn,I4_9B,,"22,592105157691","22,592105157691",0,NaN,NaN,NaN,0,60,
,F01,SYBR,GAPDH,Unkn,I4_9C,,"22,352349525126","22,352349525126",0,NaN,NaN,NaN,0,60,
,F02,SYBR,GAPDH,Unkn,I4_9D,,"23,6754293912741","23,6754293912741",0,NaN,NaN,NaN,0,60,
,F03,SYBR,GAPDH,Unkn,I4_10A,,"31,6387190985163","31,6387190985163",0,NaN,NaN,NaN,0,60,
,F04,SYBR,GAPDH,Unkn,I4_10B,,"21,8733357129773","21,8733357129773",0,NaN,NaN,NaN,0,60,
,F05,SYBR,GAPDH,Unkn,I4_10C,,"23,0075406084355","23,0075406084355",0,NaN,NaN,NaN,0,60,
,F06,SYBR,GAPDH,Unkn,I4_10D,,"22,8585790962193","22,8585790962193",0,NaN,NaN,NaN,0,60,
,F07,SYBR,GAPDH,Unkn,I4_11A,,"21,5796567372482","21,5796567372482",0,NaN,NaN,NaN,0,60,
,F08,SYBR,GAPDH,Unkn,I4_11B,,"20,5469561060108","20,5469561060108",0,NaN,NaN,NaN,0,60,
,F09,SYBR,GAPDH,Unkn,I4_11C,,"29,363603649413","29,363603649413",0,NaN,NaN,NaN,0,60,
,F10,SYBR,GAPDH,Unkn,I4_11D,,"30,2065481483037","30,2065481483037",0,NaN,NaN,NaN,0,60,
,F11,SYBR,GAPDH,Unkn,I4_12A,,"21,0847494949715","21,0847494949715",0,NaN,NaN,NaN,0,60,
,F12,SYBR,GAPDH,Unkn,I4_12B,,"22,0861809926696","22,0861809926696",0,NaN,NaN,NaN,0,60,
,G01,SYBR,GAPDH,Unkn,I4_12C,,"22,5235096289487","22,5235096289487",0,NaN,NaN,NaN,0,60,
,G02,SYBR,GAPDH,Unkn,I4_12D,,"23,517716109542","23,517716109542",0,NaN,NaN,NaN,0,60,
,G03,SYBR,GAPDH,Unkn,I4_13A,,"23,0484745248563","23,0484745248563",0,NaN,NaN,NaN,0,60,
,G04,SYBR,GAPDH,Unkn,I4_13B,,"21,9122160150749","21,9122160150749",0,NaN,NaN,NaN,0,60,
,G05,SYBR,GAPDH,Unkn,I4_13C,,"22,3138667437517","22,3138667437517",0,NaN,NaN,NaN,0,60,
,G06,SYBR,GAPDH,Unkn,I4_13D,,"22,3653570607138","22,3653570607138",0,NaN,NaN,NaN,0,60,
