,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,TOC1,Unkn,N13_1A,,"27,8977980164455","27,8977980164455",0,NaN,NaN,NaN,0,60,
,A02,SYBR,TOC1,Unkn,N13_1B,,"29,7371717541588","29,7371717541588",0,NaN,NaN,NaN,0,60,
,A03,SYBR,TOC1,Unkn,N13_2A,,"28,7844073302729","28,7844073302729",0,NaN,NaN,NaN,0,60,
,A04,SYBR,TOC1,Unkn,N13_2B,,"30,7252841231205","30,7252841231205",0,NaN,NaN,NaN,0,60,
,A05,SYBR,TOC1,Unkn,N13_3A,,"28,2862098757325","28,2862098757325",0,NaN,NaN,NaN,0,60,
,A06,SYBR,TOC1,Unkn,N13_3B,,"28,0040900699779","28,0040900699779",0,NaN,NaN,NaN,0,60,
,A07,SYBR,TOC1,Unkn,N13_4A,,"27,4364226105627","27,4364226105627",0,NaN,NaN,NaN,0,60,
,A08,SYBR,TOC1,Unkn,N13_4B,,"26,2353197764433","26,2353197764433",0,NaN,NaN,NaN,0,60,
,A09,SYBR,TOC1,Unkn,N13_5A,,"27,0563724304739","27,0563724304739",0,NaN,NaN,NaN,0,60,
,A10,SYBR,TOC1,Unkn,N13_5B,,"26,7280055619463","26,7280055619463",0,NaN,NaN,NaN,0,60,
,A11,SYBR,TOC1,Unkn,N13_6A,,"26,7300583050976","26,7300583050976",0,NaN,NaN,NaN,0,60,
,A12,SYBR,TOC1,Unkn,N13_6B,,"27,1596516941162","27,1596516941162",0,NaN,NaN,NaN,0,60,
,B01,SYBR,TOC1,Unkn,N13_7A,,"27,1814821617638","27,1814821617638",0,NaN,NaN,NaN,0,60,
,B02,SYBR,TOC1,Unkn,N13_7B,,"29,1035201595089","29,1035201595089",0,NaN,NaN,NaN,0,60,
,B03,SYBR,TOC1,Unkn,N13_8A,,"28,2534006559587","28,2534006559587",0,NaN,NaN,NaN,0,60,
,B04,SYBR,TOC1,Unkn,N13_8B,,"29,1443213937502","29,1443213937502",0,NaN,NaN,NaN,0,60,
,B05,SYBR,TOC1,Unkn,N13_8C,,"28,8680763402076","28,8680763402076",0,NaN,NaN,NaN,0,60,
,B06,SYBR,TOC1,Unkn,N13_8D,,"29,538148240121","29,538148240121",0,NaN,NaN,NaN,0,60,
,B07,SYBR,TOC1,Unkn,N13_9A,,"28,9405904494905","28,9405904494905",0,NaN,NaN,NaN,0,60,
,B08,SYBR,TOC1,Unkn,N13_9B,,"27,8102246126629","27,8102246126629",0,NaN,NaN,NaN,0,60,
,B09,SYBR,TOC1,Unkn,N13_9D,,"29,0899480356245","29,0899480356245",0,NaN,NaN,NaN,0,60,
,B10,SYBR,TOC1,Unkn,N13_9C,,"29,3182217336763","29,3182217336763",0,NaN,NaN,NaN,0,60,
,B11,SYBR,TOC1,Unkn,N13_10A,,"27,8967388847954","27,8967388847954",0,NaN,NaN,NaN,0,60,
,B12,SYBR,TOC1,Unkn,N13_10B,,"27,5273480545949","27,5273480545949",0,NaN,NaN,NaN,0,60,
,C01,SYBR,TOC1,Unkn,N13_10C,,"28,9438897769485","28,9438897769485",0,NaN,NaN,NaN,0,60,
,C02,SYBR,TOC1,Unkn,N13_10D,,"29,0016003847505","29,0016003847505",0,NaN,NaN,NaN,0,60,
,C03,SYBR,TOC1,Unkn,N13_11A,,"28,1888314519894","28,1888314519894",0,NaN,NaN,NaN,0,60,
,C04,SYBR,TOC1,Unkn,N13_11B,,"27,8894187347866","27,8894187347866",0,NaN,NaN,NaN,0,60,
,C05,SYBR,TOC1,Unkn,N13_11C,,"28,5568367167216","28,5568367167216",0,NaN,NaN,NaN,0,60,
,C06,SYBR,TOC1,Unkn,N13_11D,,"28,0663915855214","28,0663915855214",0,NaN,NaN,NaN,0,60,
,C07,SYBR,TOC1,Unkn,N13_12A,,"27,15883184141","27,15883184141",0,NaN,NaN,NaN,0,60,
,C08,SYBR,TOC1,Unkn,N13_12B,,"28,4024737417937","28,4024737417937",0,NaN,NaN,NaN,0,60,
,C09,SYBR,TOC1,Unkn,N13_12C,,"28,8285137455663","28,8285137455663",0,NaN,NaN,NaN,0,60,
,C10,SYBR,TOC1,Unkn,N13_12D,,"28,5370376170745","28,5370376170745",0,NaN,NaN,NaN,0,60,
,C11,SYBR,TOC1,Unkn,N13_13A,,"28,7395797461041","28,7395797461041",0,NaN,NaN,NaN,0,60,
,C12,SYBR,TOC1,Unkn,N13_13B,,"26,8378025729352","26,8378025729352",0,NaN,NaN,NaN,0,60,
,D01,SYBR,TOC1,Unkn,N13_13C,,"28,4142290213208","28,4142290213208",0,NaN,NaN,NaN,0,60,
,D02,SYBR,TOC1,Unkn,N13_13D,,"27,9483753168584","27,9483753168584",0,NaN,NaN,NaN,0,60,
,D05,SYBR,TOC1,Unkn,I4_1A,,"27,9837570595579","27,9837570595579",0,NaN,NaN,NaN,0,60,
,D06,SYBR,TOC1,Unkn,I4_1B,,"30,5813455189548","30,5813455189548",0,NaN,NaN,NaN,0,60,
,D07,SYBR,TOC1,Unkn,I4_2A,,"34,24087283824","34,24087283824",0,NaN,NaN,NaN,0,60,
,D08,SYBR,TOC1,Unkn,I4_2B,,"30,2053474993929","30,2053474993929",0,NaN,NaN,NaN,0,60,
,D09,SYBR,TOC1,Unkn,I4_3A,,"28,2448133500704","28,2448133500704",0,NaN,NaN,NaN,0,60,
,D10,SYBR,TOC1,Unkn,I4_3B,,"28,3933885879726","28,3933885879726",0,NaN,NaN,NaN,0,60,
,D11,SYBR,TOC1,Unkn,I4_4A,,"27,562698394733","27,562698394733",0,NaN,NaN,NaN,0,60,
,D12,SYBR,TOC1,Unkn,I4_4B,,"27,3584849179804","27,3584849179804",0,NaN,NaN,NaN,0,60,
,E01,SYBR,TOC1,Unkn,I4_5A,,"26,2343433061357","26,2343433061357",0,NaN,NaN,NaN,0,60,
,E02,SYBR,TOC1,Unkn,I4_5B,,"27,0616470254957","27,0616470254957",0,NaN,NaN,NaN,0,60,
,E03,SYBR,TOC1,Unkn,I4_6A,,"27,056974466359","27,056974466359",0,NaN,NaN,NaN,0,60,
,E04,SYBR,TOC1,Unkn,I4_6B,,"27,6380880321539","27,6380880321539",0,NaN,NaN,NaN,0,60,
,E05,SYBR,TOC1,Unkn,I4_7A,,"27,2058742476782","27,2058742476782",0,NaN,NaN,NaN,0,60,
,E06,SYBR,TOC1,Unkn,I4_7B,,"28,4078345859105","28,4078345859105",0,NaN,NaN,NaN,0,60,
,E07,SYBR,TOC1,Unkn,I4_8A,,"28,5016050781829","28,5016050781829",0,NaN,NaN,NaN,0,60,
,E08,SYBR,TOC1,NTC,NTC,,"36,2791971337915","36,2791971337915",0,NaN,NaN,NaN,0,60,
,E09,SYBR,TOC1,Unkn,I4_8C,,"28,613335254109","28,613335254109",0,NaN,NaN,NaN,0,60,
,E10,SYBR,TOC1,Unkn,I4_8D,,"29,4632895009817","29,4632895009817",0,NaN,NaN,NaN,0,60,
,E11,SYBR,TOC1,Unkn,I4_9A,,"35,1463226222507","35,1463226222507",0,NaN,NaN,NaN,0,60,
,E12,SYBR,TOC1,Unkn,I4_9B,,"27,2857478891201","27,2857478891201",0,NaN,NaN,NaN,0,60,
,F01,SYBR,TOC1,Unkn,I4_9C,,"28,2756189377798","28,2756189377798",0,NaN,NaN,NaN,0,60,
