;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;PRR9;Unkn;N13_1A;;NaN;0;0;NaN;NaN;0;0;60;
;A02;SYBR;PRR9;Unkn;N13_1B;;36,2790589753686;36,2790589753686;0;NaN;NaN;NaN;0;60;
;A03;SYBR;PRR9;Unkn;N13_2A;;29,1211924809314;29,1211924809314;0;NaN;NaN;NaN;0;60;
;A04;SYBR;PRR9;Unkn;N13_2A;;NaN;0;0;NaN;NaN;0;0;60;
;A05;SYBR;PRR9;Unkn;N13_3A;;26,5168455532996;26,5168455532996;0;NaN;NaN;NaN;0;60;
;A06;SYBR;PRR9;Unkn;N13_3B;;24,0578355185871;24,0578355185871;0;NaN;NaN;NaN;0;60;
;A07;SYBR;PRR9;Unkn;N13_4A;;25,8268238699891;25,8268238699891;0;NaN;NaN;NaN;0;60;
;A08;SYBR;PRR9;Unkn;N13_4B;;26,8020227318197;26,8020227318197;0;NaN;NaN;NaN;0;60;
;A09;SYBR;PRR9;Unkn;N13_5A;;27,3393060238672;27,3393060238672;0;NaN;NaN;NaN;0;60;
;A10;SYBR;PRR9;Unkn;N13_5B;;31,3920213287673;31,3920213287673;0;NaN;NaN;NaN;0;60;
;A11;SYBR;PRR9;Unkn;N13_6A;;32,5094006028405;32,5094006028405;0;NaN;NaN;NaN;0;60;
;A12;SYBR;PRR9;Unkn;N13_6B;;36,711537905862;36,711537905862;0;NaN;NaN;NaN;0;60;
;B01;SYBR;PRR9;Unkn;N13_7A;;34,4121013700892;34,4121013700892;0;NaN;NaN;NaN;0;60;
;B02;SYBR;PRR9;Unkn;N13_7B;;NaN;0;0;NaN;NaN;0;0;60;
;B03;SYBR;PRR9;Unkn;N13_8A;;28,1450385161705;28,1450385161705;0;NaN;NaN;NaN;0;60;
;B04;SYBR;PRR9;Unkn;N13_8B;;29,1632647893495;29,1632647893495;0;NaN;NaN;NaN;0;60;
;B05;SYBR;PRR9;Unkn;N13_8C;;35,6595516175578;35,6595516175578;0;NaN;NaN;NaN;0;60;
;B06;SYBR;PRR9;Unkn;N13_8D;;30,8787413605452;30,8787413605452;0;NaN;NaN;NaN;0;60;
;B07;SYBR;PRR9;Unkn;N13_9A;;25,6104229629782;25,6104229629782;0;NaN;NaN;NaN;0;60;
;B08;SYBR;PRR9;Unkn;N13_9B;;32,0870728096798;32,0870728096798;0;NaN;NaN;NaN;0;60;
;B09;SYBR;PRR9;Unkn;N13_9C;;31,697042633506;31,697042633506;0;NaN;NaN;NaN;0;60;
;B10;SYBR;PRR9;Unkn;N13_9D;;30,1088516473856;30,1088516473856;0;NaN;NaN;NaN;0;60;
;B11;SYBR;PRR9;Unkn;N13_10A;;27,593496723565;27,593496723565;0;NaN;NaN;NaN;0;60;
;B12;SYBR;PRR9;Unkn;N13_10B;;28,5813121780193;28,5813121780193;0;NaN;NaN;NaN;0;60;
;C01;SYBR;PRR9;Unkn;N13_10C;;29,4756961022231;29,4756961022231;0;NaN;NaN;NaN;0;60;
;C02;SYBR;PRR9;Unkn;N13_10D;;30,8683837972159;30,8683837972159;0;NaN;NaN;NaN;0;60;
;C03;SYBR;PRR9;Unkn;N13_11A;;27,1737029428667;27,1737029428667;0;NaN;NaN;NaN;0;60;
;C04;SYBR;PRR9;Unkn;N13_11B;;32,299367918331;32,299367918331;0;NaN;NaN;NaN;0;60;
;C05;SYBR;PRR9;Unkn;N13_11C;;31,2145868650754;31,2145868650754;0;NaN;NaN;NaN;0;60;
;C06;SYBR;PRR9;Unkn;N13_11D;;32,5515143484979;32,5515143484979;0;NaN;NaN;NaN;0;60;
;C07;SYBR;PRR9;Unkn;N13_12A;;33,7773568320554;33,7773568320554;0;NaN;NaN;NaN;0;60;
;C08;SYBR;PRR9;Unkn;N13_12B;;36,2115483700126;36,2115483700126;0;NaN;NaN;NaN;0;60;
;C09;SYBR;PRR9;Unkn;N13_12C;;29,9684982590001;29,9684982590001;0;NaN;NaN;NaN;0;60;
;C10;SYBR;PRR9;Unkn;N13_12D;;35,2548696302016;35,2548696302016;0;NaN;NaN;NaN;0;60;
;C11;SYBR;PRR9;Unkn;N13_13A;;35,3899231878689;35,3899231878689;0;NaN;NaN;NaN;0;60;
;C12;SYBR;PRR9;Unkn;N13_13B;;35,7072808662415;35,7072808662415;0;NaN;NaN;NaN;0;60;
;D01;SYBR;PRR9;Unkn;N13_13C;;NaN;0;0;NaN;NaN;0;0;60;
;D02;SYBR;PRR9;Unkn;N13_13D;;30,8080013702877;30,8080013702877;0;NaN;NaN;NaN;0;60;
;D05;SYBR;PRR9;Unkn;I4_1A;;34,4402963592613;34,4402963592613;0;NaN;NaN;NaN;0;60;
;D06;SYBR;PRR9;Unkn;I4_1B;;33,7449527883063;33,7449527883063;0;NaN;NaN;NaN;0;60;
;D07;SYBR;PRR9;Unkn;I4_2A;;28,5125751824593;28,5125751824593;0;NaN;NaN;NaN;0;60;
;D08;SYBR;PRR9;Unkn;I4_2B;;25,9805040252953;25,9805040252953;0;NaN;NaN;NaN;0;60;
;D09;SYBR;PRR9;Unkn;I4_3A;;27,2223018555923;27,2223018555923;0;NaN;NaN;NaN;0;60;
;D10;SYBR;PRR9;Unkn;I4_3B;;24,8686779958614;24,8686779958614;0;NaN;NaN;NaN;0;60;
;D11;SYBR;PRR9;Unkn;I4_4A;;26,4267850193468;26,4267850193468;0;NaN;NaN;NaN;0;60;
;D12;SYBR;PRR9;Unkn;I4_4B;;26,5209671186161;26,5209671186161;0;NaN;NaN;NaN;0;60;
;E01;SYBR;PRR9;Unkn;I4_5A;;27,7999880436446;27,7999880436446;0;NaN;NaN;NaN;0;60;
;E02;SYBR;PRR9;Unkn;I4_5B;;32,0990081204948;32,0990081204948;0;NaN;NaN;NaN;0;60;
;E03;SYBR;PRR9;Unkn;I4_6A;;32,5353036251123;32,5353036251123;0;NaN;NaN;NaN;0;60;
;E04;SYBR;PRR9;Unkn;I4_6B;;36,3191642752601;36,3191642752601;0;NaN;NaN;NaN;0;60;
;E05;SYBR;PRR9;Unkn;I4_7A;;34,356855153024;34,356855153024;0;NaN;NaN;NaN;0;60;
;E06;SYBR;PRR9;Unkn;I4_7B;;36,5031135893496;36,5031135893496;0;NaN;NaN;NaN;0;60;
;E07;SYBR;PRR9;Unkn;I4_8A;;27,5146643695678;27,5146643695678;0;NaN;NaN;NaN;0;60;
;E08;SYBR;PRR9;Unkn;I4_8B;;27,2695360974864;27,2695360974864;0;NaN;NaN;NaN;0;60;
;E09;SYBR;PRR9;Unkn;I4_8C;;33,3715673865562;33,3715673865562;0;NaN;NaN;NaN;0;60;
;E10;SYBR;PRR9;Unkn;I4_8D;;30,9123486574359;30,9123486574359;0;NaN;NaN;NaN;0;60;
;E11;SYBR;PRR9;Unkn;I4_9A;;25,5939683868083;25,5939683868083;0;NaN;NaN;NaN;0;60;
;E12;SYBR;PRR9;Unkn;I4_9B;;24,6800232879892;24,6800232879892;0;NaN;NaN;NaN;0;60;
;F01;SYBR;PRR9;Unkn;I4_9C;;30,7427436076715;30,7427436076715;0;NaN;NaN;NaN;0;60;
;F02;SYBR;PRR9;Unkn;I4_9D;;29,6793946277018;29,6793946277018;0;NaN;NaN;NaN;0;60;
;F03;SYBR;PRR9;Unkn;I4_10A;;32,9504633395492;32,9504633395492;0;NaN;NaN;NaN;0;60;
;F04;SYBR;PRR9;Unkn;I4_10B;;26,5651785679913;26,5651785679913;0;NaN;NaN;NaN;0;60;
;F05;SYBR;PRR9;Unkn;I4_10C;;29,1976121323233;29,1976121323233;0;NaN;NaN;NaN;0;60;
;F06;SYBR;PRR9;Unkn;I4_10D;;28,909749688322;28,909749688322;0;NaN;NaN;NaN;0;60;
;F07;SYBR;PRR9;Unkn;I4_11A;;26,9757432990937;26,9757432990937;0;NaN;NaN;NaN;0;60;
;F08;SYBR;PRR9;Unkn;I4_11B;;30,0581976522439;30,0581976522439;0;NaN;NaN;NaN;0;60;
;F09;SYBR;PRR9;Unkn;I4_11C;;35,9855381805787;35,9855381805787;0;NaN;NaN;NaN;0;60;
