,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,GAPDH,Unkn,N13_1A,,"24,3406516523044","24,3406516523044",0,NaN,NaN,NaN,0,60,
,A02,SYBR,GAPDH,Unkn,N13_1B,,"23,9886282671784","23,9886282671784",0,NaN,NaN,NaN,0,60,
,A03,SYBR,GAPDH,Unkn,N13_2A,,"22,8589054493354","22,8589054493354",0,NaN,NaN,NaN,0,60,
,A04,SYBR,GAPDH,Unkn,N13_2B,,"23,7148055225547","23,7148055225547",0,NaN,NaN,NaN,0,60,
,A05,SYBR,GAPDH,Unkn,N13_3A,,"22,2570280290721","22,2570280290721",0,NaN,NaN,NaN,0,60,
,A06,SYBR,GAPDH,Unkn,N13_3B,,"22,6667785667012","22,6667785667012",0,NaN,NaN,NaN,0,60,
,A07,SYBR,GAPDH,Unkn,N13_4A,,"22,163984257433","22,163984257433",0,NaN,NaN,NaN,0,60,
,A08,SYBR,GAPDH,Unkn,N13_4B,,"22,0409839517529","22,0409839517529",0,NaN,NaN,NaN,0,60,
,A09,SYBR,GAPDH,Unkn,N13_5A,,"21,9713586798979","21,9713586798979",0,NaN,NaN,NaN,0,60,
,A10,SYBR,GAPDH,Unkn,N13_5B,,"22,011335338843","22,011335338843",0,NaN,NaN,NaN,0,60,
,A11,SYBR,GAPDH,Unkn,N13_6A,,"24,8987625327202","24,8987625327202",0,NaN,NaN,NaN,0,60,
,A12,SYBR,GAPDH,Unkn,N13_6B,,"22,2146988006359","22,2146988006359",0,NaN,NaN,NaN,0,60,
,B01,SYBR,GAPDH,Unkn,N13_7A,,"22,430888881079","22,430888881079",0,NaN,NaN,NaN,0,60,
,B02,SYBR,GAPDH,Unkn,N13_7B,,"22,9567527957839","22,9567527957839",0,NaN,NaN,NaN,0,60,
,B03,SYBR,GAPDH,Unkn,N13_8A,,"21,4977920792167","21,4977920792167",0,NaN,NaN,NaN,0,60,
,B04,SYBR,GAPDH,Unkn,N13_8B,,"22,1098048153057","22,1098048153057",0,NaN,NaN,NaN,0,60,
,B05,SYBR,GAPDH,Unkn,N13_8C,,"23,008000024046","23,008000024046",0,NaN,NaN,NaN,0,60,
,B06,SYBR,GAPDH,Unkn,N13_8D,,"23,4995000309262","23,4995000309262",0,NaN,NaN,NaN,0,60,
,B07,SYBR,GAPDH,Unkn,N13_9A,,"22,4099273342006","22,4099273342006",0,NaN,NaN,NaN,0,60,
,B08,SYBR,GAPDH,Unkn,N13_9B,,"22,2888766098873","22,2888766098873",0,NaN,NaN,NaN,0,60,
,B09,SYBR,GAPDH,Unkn,N13_9D,,"22,2489673593539","22,2489673593539",0,NaN,NaN,NaN,0,60,
,B10,SYBR,GAPDH,Unkn,N13_9C,,"23,3562693846899","23,3562693846899",0,NaN,NaN,NaN,0,60,
,B11,SYBR,GAPDH,Unkn,N13_10A,,"22,5907320930058","22,5907320930058",0,NaN,NaN,NaN,0,60,
,B12,SYBR,GAPDH,Unkn,N13_10B,,"23,3689631759189","23,3689631759189",0,NaN,NaN,NaN,0,60,
,C01,SYBR,GAPDH,Unkn,N13_10C,,"23,210690266219","23,210690266219",0,NaN,NaN,NaN,0,60,
,C02,SYBR,GAPDH,Unkn,N13_10D,,"24,8196556604084","24,8196556604084",0,NaN,NaN,NaN,0,60,
,C03,SYBR,GAPDH,Unkn,N13_11A,,"23,4961890535369","23,4961890535369",0,NaN,NaN,NaN,0,60,
,C04,SYBR,GAPDH,Unkn,N13_11B,,"23,2859181644297","23,2859181644297",0,NaN,NaN,NaN,0,60,
,C05,SYBR,GAPDH,Unkn,N13_11C,,"24,5855944348215","24,5855944348215",0,NaN,NaN,NaN,0,60,
,C06,SYBR,GAPDH,Unkn,N13_11D,,"23,1043985933575","23,1043985933575",0,NaN,NaN,NaN,0,60,
,C07,SYBR,GAPDH,Unkn,N13_12A,,"23,4817243250667","23,4817243250667",0,NaN,NaN,NaN,0,60,
,C08,SYBR,GAPDH,Unkn,N13_12B,,"23,7155560659739","23,7155560659739",0,NaN,NaN,NaN,0,60,
,C09,SYBR,GAPDH,Unkn,N13_12C,,"24,3408116906192","24,3408116906192",0,NaN,NaN,NaN,0,60,
,C10,SYBR,GAPDH,Unkn,N13_12D,,"23,3751450323877","23,3751450323877",0,NaN,NaN,NaN,0,60,
,C11,SYBR,GAPDH,Unkn,N13_13A,,"23,1304936633213","23,1304936633213",0,NaN,NaN,NaN,0,60,
,C12,SYBR,GAPDH,Unkn,N13_13B,,"22,2514520571818","22,2514520571818",0,NaN,NaN,NaN,0,60,
,D01,SYBR,GAPDH,Unkn,N13_13C,,"23,9322356193242","23,9322356193242",0,NaN,NaN,NaN,0,60,
,D02,SYBR,GAPDH,Unkn,N13_13D,,"23,2391086169976","23,2391086169976",0,NaN,NaN,NaN,0,60,
,D05,SYBR,GAPDH,Unkn,I4_1A,,"22,7151243581274","22,7151243581274",0,NaN,NaN,NaN,0,60,
,D06,SYBR,GAPDH,Unkn,I4_1B,,"23,8440150483173","23,8440150483173",0,NaN,NaN,NaN,0,60,
,D07,SYBR,GAPDH,Unkn,I4_2A,,"25,7108908997111","25,7108908997111",0,NaN,NaN,NaN,0,60,
,D08,SYBR,GAPDH,Unkn,I4_2B,,"22,4413622536955","22,4413622536955",0,NaN,NaN,NaN,0,60,
,D09,SYBR,GAPDH,Unkn,I4_3A,,"21,7093923297049","21,7093923297049",0,NaN,NaN,NaN,0,60,
,D10,SYBR,GAPDH,Unkn,I4_3B,,"22,8612189501964","22,8612189501964",0,NaN,NaN,NaN,0,60,
,D11,SYBR,GAPDH,Unkn,I4_4A,,"22,395702134423","22,395702134423",0,NaN,NaN,NaN,0,60,
,D12,SYBR,GAPDH,Unkn,I4_4B,,"23,0624390779458","23,0624390779458",0,NaN,NaN,NaN,0,60,
,H01,SYBR,GAPDH,Unkn,I4_5A,,"20,941117","20,941117",0,NaN,NaN,NaN,0,60,
,H02,SYBR,GAPDH,Unkn,I4_5B,,"21,764136","21,764136",0,NaN,NaN,NaN,0,60,
,H03,SYBR,GAPDH,Unkn,I4_6A,,"21,438368","21,438368",0,NaN,NaN,NaN,0,60,
,E03,SYBR,GAPDH,Unkn,I4_12C,,"22,473677727034","22,473677727034",0,NaN,NaN,NaN,0,60,
,E04,SYBR,GAPDH,Unkn,I4_6B,,"23,3298784478907","23,3298784478907",0,NaN,NaN,NaN,0,60,
,E05,SYBR,GAPDH,Unkn,I4_7A,,"22,3437521940461","22,3437521940461",0,NaN,NaN,NaN,0,60,
,E06,SYBR,GAPDH,Unkn,I4_7B,,"22,2053293032527","22,2053293032527",0,NaN,NaN,NaN,0,60,
,E07,SYBR,GAPDH,Unkn,I4_8A,,"22,0511237366095","22,0511237366095",0,NaN,NaN,NaN,0,60,
,E09,SYBR,GAPDH,Unkn,I4_8C,,"22,802990596687","22,802990596687",0,NaN,NaN,NaN,0,60,
,E10,SYBR,GAPDH,Unkn,I4_8D,,"23,3596056155027","23,3596056155027",0,NaN,NaN,NaN,0,60,
,E11,SYBR,GAPDH,Unkn,I4_9A,,"30,0844374315237","30,0844374315237",0,NaN,NaN,NaN,0,60,
,E12,SYBR,GAPDH,Unkn,I4_9B,,"21,8989329846129","21,8989329846129",0,NaN,NaN,NaN,0,60,
,F01,SYBR,GAPDH,Unkn,I4_9C,,"22,3022265447454","22,3022265447454",0,NaN,NaN,NaN,0,60,
,F02,SYBR,GAPDH,Unkn,I4_9D,,"23,0761814176221","23,0761814176221",0,NaN,NaN,NaN,0,60,
,F03,SYBR,GAPDH,Unkn,I4_10A,,"21,0832162848498","21,0832162848498",0,NaN,NaN,NaN,0,60,
,F04,SYBR,GAPDH,Unkn,I4_10B,,"26,2422887083939","26,2422887083939",0,NaN,NaN,NaN,0,60,
,F05,SYBR,GAPDH,Unkn,I4_10C,,"23,3847643428424","23,3847643428424",0,NaN,NaN,NaN,0,60,
,F06,SYBR,GAPDH,Unkn,I4_10D,,"22,9400590343004","22,9400590343004",0,NaN,NaN,NaN,0,60,
,F07,SYBR,GAPDH,Unkn,I4_11A,,"30,9406670564114","30,9406670564114",0,NaN,NaN,NaN,0,60,
,F08,SYBR,GAPDH,Unkn,I4_11B,,"22,0984734915603","22,0984734915603",0,NaN,NaN,NaN,0,60,
,F09,SYBR,GAPDH,Unkn,I4_11C,,"22,3646333248829","22,3646333248829",0,NaN,NaN,NaN,0,60,
,F10,SYBR,GAPDH,Unkn,I4_11D,,"22,205227166596","22,205227166596",0,NaN,NaN,NaN,0,60,
,F11,SYBR,GAPDH,Unkn,I4_12A,,"22,1159908688258","22,1159908688258",0,NaN,NaN,NaN,0,60,
,F12,SYBR,GAPDH,Unkn,I4_12B,,"21,7381695441798","21,7381695441798",0,NaN,NaN,NaN,0,60,
