;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;MSI1;Unkn;N13_1A;;28,7621867080953;28,7621867080953;0;NaN;NaN;NaN;0;60;
;A02;SYBR;MSI1;Unkn;N13_1B;;28,7277157689631;28,7277157689631;0;NaN;NaN;NaN;0;60;
;A03;SYBR;MSI1;Unkn;N13_2A;;29,1428638718841;29,1428638718841;0;NaN;NaN;NaN;0;60;
;A04;SYBR;MSI1;Unkn;N13_2B;;29,3096426210813;29,3096426210813;0;NaN;NaN;NaN;0;60;
;A05;SYBR;MSI1;Unkn;N13_3A;;28,5585003321258;28,5585003321258;0;NaN;NaN;NaN;0;60;
;A06;SYBR;MSI1;Unkn;N13_3B;;34,7670598744031;34,7670598744031;0;NaN;NaN;NaN;0;60;
;A07;SYBR;MSI1;Unkn;N13_4A;;28,3029754636388;28,3029754636388;0;NaN;NaN;NaN;0;60;
;A08;SYBR;MSI1;Unkn;N13_4B;;28,1453047095117;28,1453047095117;0;NaN;NaN;NaN;0;60;
;A09;SYBR;MSI1;Unkn;N13_5A;;28,568798363413;28,568798363413;0;NaN;NaN;NaN;0;60;
;A10;SYBR;MSI1;Unkn;N13_5B;;28,2806941047611;28,2806941047611;0;NaN;NaN;NaN;0;60;
;A11;SYBR;MSI1;Unkn;N13_6A;;29,0081048221539;29,0081048221539;0;NaN;NaN;NaN;0;60;
;A12;SYBR;MSI1;Unkn;N13_6B;;28,873124334449;28,873124334449;0;NaN;NaN;NaN;0;60;
;B01;SYBR;MSI1;Unkn;N13_7A;;28,4499306075963;28,4499306075963;0;NaN;NaN;NaN;0;60;
;B02;SYBR;MSI1;Unkn;N13_7B;;31,9867851353114;31,9867851353114;0;NaN;NaN;NaN;0;60;
;B03;SYBR;MSI1;Unkn;N13_8A;;29,6478575210071;29,6478575210071;0;NaN;NaN;NaN;0;60;
;B04;SYBR;MSI1;Unkn;N13_8B;;29,1859458403207;29,1859458403207;0;NaN;NaN;NaN;0;60;
;B05;SYBR;MSI1;Unkn;N13_8C;;29,5515077911303;29,5515077911303;0;NaN;NaN;NaN;0;60;
;B06;SYBR;MSI1;Unkn;N13_8D;;29,5669004374529;29,5669004374529;0;NaN;NaN;NaN;0;60;
;B07;SYBR;MSI1;Unkn;N13_9A;;27,5389445171215;27,5389445171215;0;NaN;NaN;NaN;0;60;
;B08;SYBR;MSI1;Unkn;N13_9B;;29,4660914908916;29,4660914908916;0;NaN;NaN;NaN;0;60;
;B09;SYBR;MSI1;Unkn;N13_9D;;28,4539000438449;28,4539000438449;0;NaN;NaN;NaN;0;60;
;B10;SYBR;MSI1;Unkn;N13_9C;;28,752167622554;28,752167622554;0;NaN;NaN;NaN;0;60;
;B11;SYBR;MSI1;Unkn;N13_10A;;29,5522549257939;29,5522549257939;0;NaN;NaN;NaN;0;60;
;B12;SYBR;MSI1;Unkn;N13_10B;;30,7881626762371;30,7881626762371;0;NaN;NaN;NaN;0;60;
;C01;SYBR;MSI1;Unkn;N13_10C;;30,0019409137882;30,0019409137882;0;NaN;NaN;NaN;0;60;
;C02;SYBR;MSI1;Unkn;N13_10D;;30,5674834623404;30,5674834623404;0;NaN;NaN;NaN;0;60;
;C03;SYBR;MSI1;Unkn;N13_11A;;30,475158389006;30,475158389006;0;NaN;NaN;NaN;0;60;
;C04;SYBR;MSI1;Unkn;N13_11B;;29,475131055395;29,475131055395;0;NaN;NaN;NaN;0;60;
;C05;SYBR;MSI1;Unkn;N13_11C;;29,7215445267303;29,7215445267303;0;NaN;NaN;NaN;0;60;
;C06;SYBR;MSI1;Unkn;N13_11D;;30,5007512661588;30,5007512661588;0;NaN;NaN;NaN;0;60;
;C07;SYBR;MSI1;Unkn;N13_12A;;29,2940894811021;29,2940894811021;0;NaN;NaN;NaN;0;60;
;C08;SYBR;MSI1;Unkn;N13_12B;;29,6567937857765;29,6567937857765;0;NaN;NaN;NaN;0;60;
;C09;SYBR;MSI1;Unkn;N13_12C;;28,6975390546817;28,6975390546817;0;NaN;NaN;NaN;0;60;
;C10;SYBR;MSI1;Unkn;N13_12D;;29,8183561916607;29,8183561916607;0;NaN;NaN;NaN;0;60;
;C11;SYBR;MSI1;Unkn;N13_13A;;27,5763581059128;27,5763581059128;0;NaN;NaN;NaN;0;60;
;C12;SYBR;MSI1;Unkn;N13_13B;;28,7532706008118;28,7532706008118;0;NaN;NaN;NaN;0;60;
;D01;SYBR;MSI1;Unkn;N13_13C;;28,6336651409077;28,6336651409077;0;NaN;NaN;NaN;0;60;
;D02;SYBR;MSI1;Unkn;N13_13D;;33,4123041559078;33,4123041559078;0;NaN;NaN;NaN;0;60;
;D05;SYBR;MSI1;Unkn;I4_1A;;29,2062407259697;29,2062407259697;0;NaN;NaN;NaN;0;60;
;D06;SYBR;MSI1;Unkn;I4_1B;;28,9478195635002;28,9478195635002;0;NaN;NaN;NaN;0;60;
;D07;SYBR;MSI1;Unkn;I4_2A;;28,0816750391131;28,0816750391131;0;NaN;NaN;NaN;0;60;
;D08;SYBR;MSI1;Unkn;I4_2B;;28,408805136554;28,408805136554;0;NaN;NaN;NaN;0;60;
;D09;SYBR;MSI1;Unkn;I4_3A;;29,4652894028587;29,4652894028587;0;NaN;NaN;NaN;0;60;
;D10;SYBR;MSI1;Unkn;I4_3B;;29,1798855541549;29,1798855541549;0;NaN;NaN;NaN;0;60;
;D11;SYBR;MSI1;Unkn;I4_4A;;28,7119845752378;28,7119845752378;0;NaN;NaN;NaN;0;60;
;D12;SYBR;MSI1;Unkn;I4_4B;;28,5595425939763;28,5595425939763;0;NaN;NaN;NaN;0;60;
;E01;SYBR;MSI1;Unkn;I4_5A;;27,9412585095059;27,9412585095059;0;NaN;NaN;NaN;0;60;
;E02;SYBR;MSI1;Unkn;I4_5B;;28,2219192866514;28,2219192866514;0;NaN;NaN;NaN;0;60;
;E03;SYBR;MSI1;Unkn;I4_6A;;28,7040225792556;28,7040225792556;0;NaN;NaN;NaN;0;60;
;E04;SYBR;MSI1;Unkn;I4_6B;;28,5773256722285;28,5773256722285;0;NaN;NaN;NaN;0;60;
;E05;SYBR;MSI1;Unkn;I4_7A;;29,1177795509471;29,1177795509471;0;NaN;NaN;NaN;0;60;
;E06;SYBR;MSI1;Unkn;I4_7B;;28,7140699372136;28,7140699372136;0;NaN;NaN;NaN;0;60;
;E07;SYBR;MSI1;Unkn;I4_8A;;29,1816186608472;29,1816186608472;0;NaN;NaN;NaN;0;60;
;E08;SYBR;MSI1;Unkn;I4_8B;;30,3611248325303;30,3611248325303;0;NaN;NaN;NaN;0;60;
;E09;SYBR;MSI1;Unkn;I4_8C;;28,8330928685043;28,8330928685043;0;NaN;NaN;NaN;0;60;
;E10;SYBR;MSI1;Unkn;I4_8D;;28,6634410481079;28,6634410481079;0;NaN;NaN;NaN;0;60;
;E11;SYBR;MSI1;Unkn;I4_9A;;27,9504073939161;27,9504073939161;0;NaN;NaN;NaN;0;60;
;E12;SYBR;MSI1;Unkn;I4_9B;;28,6056571115291;28,6056571115291;0;NaN;NaN;NaN;0;60;
;F01;SYBR;MSI1;Unkn;I4_9C;;29,2851116083634;29,2851116083634;0;NaN;NaN;NaN;0;60;
;F02;SYBR;MSI1;Unkn;I4_9D;;31,0073164826209;31,0073164826209;0;NaN;NaN;NaN;0;60;
;F03;SYBR;MSI1;Unkn;I4_10A;;27,6171118620818;27,6171118620818;0;NaN;NaN;NaN;0;60;
;F04;SYBR;MSI1;Unkn;I4_10B;;28,7007465002932;28,7007465002932;0;NaN;NaN;NaN;0;60;
;F05;SYBR;MSI1;Unkn;I4_10C;;34,4210998263505;34,4210998263505;0;NaN;NaN;NaN;0;60;
;F06;SYBR;MSI1;Unkn;I4_10D;;28,9067882879528;28,9067882879528;0;NaN;NaN;NaN;0;60;
;F07;SYBR;MSI1;Unkn;I4_11A;;27,7217963888997;27,7217963888997;0;NaN;NaN;NaN;0;60;
;F08;SYBR;MSI1;Unkn;I4_11B;;27,3963110087642;27,3963110087642;0;NaN;NaN;NaN;0;60;
;F09;SYBR;MSI1;Unkn;I4_11C;;28,1136809853104;28,1136809853104;0;NaN;NaN;NaN;0;60;
;F10;SYBR;MSI1;Unkn;I4_11D;;28,8120598870954;28,8120598870954;0;NaN;NaN;NaN;0;60;
;F11;SYBR;MSI1;Unkn;I4_12A;;27,9241670542126;27,9241670542126;0;NaN;NaN;NaN;0;60;
;F12;SYBR;MSI1;Unkn;I4_12B;;27,9247579153695;27,9247579153695;0;NaN;NaN;NaN;0;60;
;G01;SYBR;MSI1;Unkn;I4_12C;;28,6549016428184;28,6549016428184;0;NaN;NaN;NaN;0;60;
;G02;SYBR;MSI1;Unkn;I4_12D;;29,3453158905319;29,3453158905319;0;NaN;NaN;NaN;0;60;
;G03;SYBR;MSI1;Unkn;I4_13A;;27,6924819947544;27,6924819947544;0;NaN;NaN;NaN;0;60;
;G04;SYBR;MSI1;Unkn;I4_13B;;28,3512625453685;28,3512625453685;0;NaN;NaN;NaN;0;60;
;G05;SYBR;MSI1;Unkn;I4_13C;;28,9938511161566;28,9938511161566;0;NaN;NaN;NaN;0;60;
;G06;SYBR;MSI1;Unkn;I4_13D;;28,2909763503465;28,2909763503465;0;NaN;NaN;NaN;0;60;
;G07;SYBR;MSI1;NTC;NTC;;39,2868133405709;39,2868133405709;0;NaN;NaN;NaN;0;60;
;H10;SYBR;GAPDH;Unkn;IRC1_47;;21,6370949676673;21,6370949676673;0;NaN;NaN;NaN;0;60;
;H11;SYBR;GAPDH;Unkn;IRC2_47;;22,5292421970798;22,5292421970798;0;NaN;NaN;NaN;0;60;
;H12;SYBR;GAPDH;Unkn;IRC3_47;;22,1286450813119;22,1286450813119;0;NaN;NaN;NaN;0;60;
