;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;LHY;Unkn;N13_1A;;27,548306020183;27,548306020183;0;NaN;NaN;NaN;0;60;
;A02;SYBR;LHY;Unkn;N13_1B;;24,4909772709512;24,4909772709512;0;NaN;NaN;NaN;0;60;
;A03;SYBR;LHY;Unkn;N13_2A;;25,774029628293;25,774029628293;0;NaN;NaN;NaN;0;60;
;A04;SYBR;LHY;Unkn;N13_2B;;26,7103333998935;26,7103333998935;0;NaN;NaN;NaN;0;60;
;A05;SYBR;LHY;Unkn;N13_3A;;26,3044108015396;26,3044108015396;0;NaN;NaN;NaN;0;60;
;A06;SYBR;LHY;Unkn;N13_3B;;NaN;0;0;NaN;NaN;0;0;60;
;A07;SYBR;LHY;Unkn;N13_4A;;28,0879571685295;28,0879571685295;0;NaN;NaN;NaN;0;60;
;A08;SYBR;LHY;Unkn;N13_4B;;30,9506203107833;30,9506203107833;0;NaN;NaN;NaN;0;60;
;A09;SYBR;LHY;Unkn;N13_5A;;30,0879587007859;30,0879587007859;0;NaN;NaN;NaN;0;60;
;A10;SYBR;LHY;Unkn;N13_5B;;31,1654291306436;31,1654291306436;0;NaN;NaN;NaN;0;60;
;A11;SYBR;LHY;Unkn;N13_6A;;30,7435894931996;30,7435894931996;0;NaN;NaN;NaN;0;60;
;A12;SYBR;LHY;Unkn;N13_6B;;28,5909421886784;28,5909421886784;0;NaN;NaN;NaN;0;60;
;B01;SYBR;LHY;Unkn;N13_7A;;25,768954482975;25,768954482975;0;NaN;NaN;NaN;0;60;
;B02;SYBR;LHY;Unkn;N13_7B;;29,242012288723;29,242012288723;0;NaN;NaN;NaN;0;60;
;B03;SYBR;LHY;Unkn;N13_8A;;26,3614864809045;26,3614864809045;0;NaN;NaN;NaN;0;60;
;B04;SYBR;LHY;Unkn;N13_8B;;26,2281166178037;26,2281166178037;0;NaN;NaN;NaN;0;60;
;B05;SYBR;LHY;Unkn;N13_8C;;26,1591165192884;26,1591165192884;0;NaN;NaN;NaN;0;60;
;B06;SYBR;LHY;Unkn;N13_8D;;25,3172415082933;25,3172415082933;0;NaN;NaN;NaN;0;60;
;B07;SYBR;LHY;Unkn;N13_9A;;26,1010944614284;26,1010944614284;0;NaN;NaN;NaN;0;60;
;B08;SYBR;LHY;Unkn;N13_9B;;29,1228575215885;29,1228575215885;0;NaN;NaN;NaN;0;60;
;B09;SYBR;LHY;Unkn;N13_9C;;25,414719068043;25,414719068043;0;NaN;NaN;NaN;0;60;
;B10;SYBR;LHY;Unkn;N13_9D;;26,7442972987028;26,7442972987028;0;NaN;NaN;NaN;0;60;
;B11;SYBR;LHY;Unkn;N13_10A;;29,1539283935163;29,1539283935163;0;NaN;NaN;NaN;0;60;
;B12;SYBR;LHY;Unkn;N13_10B;;35,0444346460926;35,0444346460926;0;NaN;NaN;NaN;0;60;
;C01;SYBR;LHY;Unkn;N13_10C;;27,5315373771633;27,5315373771633;0;NaN;NaN;NaN;0;60;
;C02;SYBR;LHY;Unkn;N13_10D;;30,9321516231809;30,9321516231809;0;NaN;NaN;NaN;0;60;
;C03;SYBR;LHY;Unkn;N13_11A;;32,5236450870062;32,5236450870062;0;NaN;NaN;NaN;0;60;
;C04;SYBR;LHY;Unkn;N13_11B;;33,5360675012286;33,5360675012286;0;NaN;NaN;NaN;0;60;
;C05;SYBR;LHY;Unkn;N13_11C;;28,9884991095927;28,9884991095927;0;NaN;NaN;NaN;0;60;
;C06;SYBR;LHY;Unkn;N13_11D;;31,7669052992704;31,7669052992704;0;NaN;NaN;NaN;0;60;
;C07;SYBR;LHY;Unkn;N13_12A;;31,6873881997277;31,6873881997277;0;NaN;NaN;NaN;0;60;
;C08;SYBR;LHY;Unkn;N13_12B;;29,3066829090338;29,3066829090338;0;NaN;NaN;NaN;0;60;
;C09;SYBR;LHY;Unkn;N13_12C;;30,1848045887215;30,1848045887215;0;NaN;NaN;NaN;0;60;
;C10;SYBR;LHY;Unkn;N13_12D;;30,4542328930374;30,4542328930374;0;NaN;NaN;NaN;0;60;
;C11;SYBR;LHY;Unkn;N13_13A;;26,1608144582581;26,1608144582581;0;NaN;NaN;NaN;0;60;
;C12;SYBR;LHY;Unkn;N13_13B;;25,8879520076804;25,8879520076804;0;NaN;NaN;NaN;0;60;
;D01;SYBR;LHY;Unkn;N13_13C;;29,9200799946187;29,9200799946187;0;NaN;NaN;NaN;0;60;
;D02;SYBR;LHY;Unkn;N13_13D;;NaN;0;0;NaN;NaN;0;0;60;
;D03;SYBR;;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;LHY;Unkn;I4_1A;;27,0024526317;27,0024526317;0;NaN;NaN;NaN;0;60;
;D06;SYBR;LHY;Unkn;I4_1B;;25,7279370970325;25,7279370970325;0;NaN;NaN;NaN;0;60;
;D07;SYBR;LHY;Unkn;I4_2A;;24,9167559260015;24,9167559260015;0;NaN;NaN;NaN;0;60;
;D09;SYBR;LHY;Unkn;I4_3A;;29,0735378822969;29,0735378822969;0;NaN;NaN;NaN;0;60;
;D10;SYBR;LHY;Unkn;I4_3B;;28,4276654044846;28,4276654044846;0;NaN;NaN;NaN;0;60;
;D11;SYBR;LHY;Unkn;I4_4A;;28,2276371201623;28,2276371201623;0;NaN;NaN;NaN;0;60;
;D12;SYBR;LHY;Unkn;I4_4B;;31,7466159414893;31,7466159414893;0;NaN;NaN;NaN;0;60;
;E01;SYBR;LHY;Unkn;I4_5A;;28,8334494644992;28,8334494644992;0;NaN;NaN;NaN;0;60;
;E02;SYBR;LHY;Unkn;I4_5B;;31,4682264566859;31,4682264566859;0;NaN;NaN;NaN;0;60;
;E03;SYBR;LHY;Unkn;I4_6A;;30,0334652728604;30,0334652728604;0;NaN;NaN;NaN;0;60;
;E04;SYBR;LHY;Unkn;I4_6B;;27,9615568837639;27,9615568837639;0;NaN;NaN;NaN;0;60;
;E05;SYBR;LHY;Unkn;I4_7A;;27,3064686736737;27,3064686736737;0;NaN;NaN;NaN;0;60;
;E06;SYBR;LHY;Unkn;I4_7B;;25,2667038340265;25,2667038340265;0;NaN;NaN;NaN;0;60;
;E07;SYBR;LHY;Unkn;I4_8A;;26,2189096658216;26,2189096658216;0;NaN;NaN;NaN;0;60;
;E08;SYBR;LHY;Unkn;I4_8B;;27,8251739359514;27,8251739359514;0;NaN;NaN;NaN;0;60;
;E09;SYBR;LHY;Unkn;I4_8C;;25,6048232484091;25,6048232484091;0;NaN;NaN;NaN;0;60;
;E10;SYBR;LHY;Unkn;I4_8D;;25,2547098213264;25,2547098213264;0;NaN;NaN;NaN;0;60;
;E11;SYBR;LHY;Unkn;I4_9A;;26,0010135071334;26,0010135071334;0;NaN;NaN;NaN;0;60;
;E12;SYBR;LHY;Unkn;I4_9B;;28,5023857174517;28,5023857174517;0;NaN;NaN;NaN;0;60;
;F01;SYBR;LHY;Unkn;I4_9C;;26,6324443746534;26,6324443746534;0;NaN;NaN;NaN;0;60;
;F02;SYBR;LHY;Unkn;I4_9D;;31,1714967911374;31,1714967911374;0;NaN;NaN;NaN;0;60;
;F03;SYBR;LHY;Unkn;I4_10A;;28,6280771767318;28,6280771767318;0;NaN;NaN;NaN;0;60;
;F04;SYBR;LHY;Unkn;I4_10B;;31,7253186157166;31,7253186157166;0;NaN;NaN;NaN;0;60;
;F05;SYBR;LHY;Unkn;I4_10C;;NaN;0;0;NaN;NaN;0;0;60;
;F06;SYBR;LHY;Unkn;I4_10D;;29,6833202400368;29,6833202400368;0;NaN;NaN;NaN;0;60;
;F07;SYBR;LHY;Unkn;I4_11A;;30,424516747338;30,424516747338;0;NaN;NaN;NaN;0;60;
;F08;SYBR;LHY;Unkn;I4_11B;;30,8512987921375;30,8512987921375;0;NaN;NaN;NaN;0;60;
;F09;SYBR;LHY;Unkn;I4_11C;;28,1441190892876;28,1441190892876;0;NaN;NaN;NaN;0;60;
;F10;SYBR;LHY;Unkn;I4_11D;;30,7058653310327;30,7058653310327;0;NaN;NaN;NaN;0;60;
;F11;SYBR;LHY;Unkn;I4_12A;;29,2120509416643;29,2120509416643;0;NaN;NaN;NaN;0;60;
;F12;SYBR;LHY;Unkn;I4_12B;;29,3170854634143;29,3170854634143;0;NaN;NaN;NaN;0;60;
;G01;SYBR;LHY;Unkn;I4_12C;;31,0166145610586;31,0166145610586;0;NaN;NaN;NaN;0;60;
;G02;SYBR;LHY;Unkn;I4_12D;;30,3944733130471;30,3944733130471;0;NaN;NaN;NaN;0;60;
;G03;SYBR;LHY;Unkn;I4_13A;;26,910017853601;26,910017853601;0;NaN;NaN;NaN;0;60;
;G04;SYBR;LHY;Unkn;I4_13B;;25,1539439794336;25,1539439794336;0;NaN;NaN;NaN;0;60;
;G05;SYBR;LHY;Unkn;I4_13C;;31,6010732310644;31,6010732310644;0;NaN;NaN;NaN;0;60;
;G06;SYBR;LHY;Unkn;I4_13D;;29,8158717504173;29,8158717504173;0;NaN;NaN;NaN;0;60;
;G07;SYBR;LHY;Unkn;I4_2B;;25,1329431435497;25,1329431435497;0;NaN;NaN;NaN;0;60;
;H10;SYBR;GAPDH;Unkn;IRC1_35;;21,1161911253945;21,1161911253945;0;NaN;NaN;NaN;0;60;
;H11;SYBR;GAPDH;Unkn;IRC2_35;;21,7248879141918;21,7248879141918;0;NaN;NaN;NaN;0;60;
;H12;SYBR;GAPDH;Unkn;IRC3_35;;21,2116072005933;21,2116072005933;0;NaN;NaN;NaN;0;60;
