,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,GAPDH,Unkn,N13_1A,,"25,0677087759285","25,0677087759285",0,NaN,NaN,NaN,0,60,
,A02,SYBR,GAPDH,Unkn,N13_1B,,"23,8686636021585","23,8686636021585",0,NaN,NaN,NaN,0,60,
,A03,SYBR,GAPDH,Unkn,N13_2A,,"23,9303962546335","23,9303962546335",0,NaN,NaN,NaN,0,60,
,A04,SYBR,GAPDH,Unkn,N13_2B,,"24,2778236708712","24,2778236708712",0,NaN,NaN,NaN,0,60,
,A05,SYBR,GAPDH,Unkn,N13_3A,,"23,6701599699087","23,6701599699087",0,NaN,NaN,NaN,0,60,
,A06,SYBR,GAPDH,Unkn,N13_3B,,"31,6624524635439","31,6624524635439",0,NaN,NaN,NaN,0,60,
,A07,SYBR,GAPDH,Unkn,N13_4A,,"23,4279384256455","23,4279384256455",0,NaN,NaN,NaN,0,60,
,A08,SYBR,GAPDH,Unkn,N13_4B,,"22,6497083431279","22,6497083431279",0,NaN,NaN,NaN,0,60,
,A09,SYBR,GAPDH,Unkn,N13_5A,,"24,168322239155","24,168322239155",0,NaN,NaN,NaN,0,60,
,A10,SYBR,GAPDH,Unkn,N13_5B,,"24,533285113625","24,533285113625",0,NaN,NaN,NaN,0,60,
,A11,SYBR,GAPDH,Unkn,N13_6A,,"25,7636596034233","25,7636596034233",0,NaN,NaN,NaN,0,60,
,A12,SYBR,GAPDH,Unkn,N13_6B,,NaN,0,0,NaN,NaN,0,0,60,
,B01,SYBR,GAPDH,Unkn,N13_7A,,NaN,0,0,NaN,NaN,0,0,60,
,B02,SYBR,GAPDH,Unkn,N13_7B,,"28,1277016606536","28,1277016606536",0,NaN,NaN,NaN,0,60,
,B03,SYBR,GAPDH,Unkn,N13_8A,,"22,9056621212944","22,9056621212944",0,NaN,NaN,NaN,0,60,
,B04,SYBR,GAPDH,Unkn,N13_8B,,"27,0304435778295","27,0304435778295",0,NaN,NaN,NaN,0,60,
,B05,SYBR,GAPDH,Unkn,N13_8C,,"23,2373173712575","23,2373173712575",0,NaN,NaN,NaN,0,60,
,B06,SYBR,GAPDH,Unkn,N13_8D,,"22,4864253392677","22,4864253392677",0,NaN,NaN,NaN,0,60,
,B07,SYBR,GAPDH,Unkn,N13_9A,,"21,7152053011688","21,7152053011688",0,NaN,NaN,NaN,0,60,
,B08,SYBR,GAPDH,Unkn,N13_9B,,"23,1066800294342","23,1066800294342",0,NaN,NaN,NaN,0,60,
,B09,SYBR,GAPDH,Unkn,N13_9D,,"22,2710331284043","22,2710331284043",0,NaN,NaN,NaN,0,60,
,B10,SYBR,GAPDH,Unkn,N13_9C,,"22,3964091577821","22,3964091577821",0,NaN,NaN,NaN,0,60,
,B11,SYBR,GAPDH,Unkn,N13_10A,,"22,8362490826068","22,8362490826068",0,NaN,NaN,NaN,0,60,
,B12,SYBR,GAPDH,Unkn,N13_10B,,"24,1421117695759","24,1421117695759",0,NaN,NaN,NaN,0,60,
,C01,SYBR,GAPDH,Unkn,N13_10C,,"23,3685335629335","23,3685335629335",0,NaN,NaN,NaN,0,60,
,C02,SYBR,GAPDH,Unkn,N13_10D,,"24,175011244965","24,175011244965",0,NaN,NaN,NaN,0,60,
,C03,SYBR,GAPDH,Unkn,N13_11A,,"28,0420691977649","28,0420691977649",0,NaN,NaN,NaN,0,60,
,C04,SYBR,GAPDH,Unkn,N13_11B,,"22,4390279645935","22,4390279645935",0,NaN,NaN,NaN,0,60,
,C05,SYBR,GAPDH,Unkn,N13_11C,,"23,0763531921783","23,0763531921783",0,NaN,NaN,NaN,0,60,
,C06,SYBR,GAPDH,Unkn,N13_11D,,"23,4222106154977","23,4222106154977",0,NaN,NaN,NaN,0,60,
,C07,SYBR,GAPDH,Unkn,N13_12A,,"22,7953157484162","22,7953157484162",0,NaN,NaN,NaN,0,60,
,C08,SYBR,GAPDH,Unkn,N13_12B,,"23,0002032120609","23,0002032120609",0,NaN,NaN,NaN,0,60,
,C09,SYBR,GAPDH,Unkn,N13_12C,,"22,2624470492023","22,2624470492023",0,NaN,NaN,NaN,0,60,
,C10,SYBR,GAPDH,Unkn,N13_12D,,"23,025936822647","23,025936822647",0,NaN,NaN,NaN,0,60,
,C11,SYBR,GAPDH,Unkn,N13_13A,,"20,9389889572894","20,9389889572894",0,NaN,NaN,NaN,0,60,
,C12,SYBR,GAPDH,Unkn,N13_13B,,"22,1319530065083","22,1319530065083",0,NaN,NaN,NaN,0,60,
,D01,SYBR,GAPDH,Unkn,N13_13C,,"22,1996801674147","22,1996801674147",0,NaN,NaN,NaN,0,60,
,D02,SYBR,GAPDH,Unkn,N13_13D,,"33,3750326508687","33,3750326508687",0,NaN,NaN,NaN,0,60,
,D03,SYBR,GAPDH,NTC,NTC,,NaN,0,0,NaN,NaN,0,0,60,
,D05,SYBR,GAPDH,Unkn,I4_1A,,"22,1588225605125","22,1588225605125",0,NaN,NaN,NaN,0,60,
,D06,SYBR,GAPDH,Unkn,I4_1B,,"22,1721483346879","22,1721483346879",0,NaN,NaN,NaN,0,60,
,D07,SYBR,GAPDH,Unkn,I4_2A,,"21,0972916782759","21,0972916782759",0,NaN,NaN,NaN,0,60,
,D08,SYBR,GAPDH,Unkn,I4_2B,,"21,1441445445329","21,1441445445329",0,NaN,NaN,NaN,0,60,
,D09,SYBR,GAPDH,Unkn,I4_3A,,"22,4214239262255","22,4214239262255",0,NaN,NaN,NaN,0,60,
,D10,SYBR,GAPDH,Unkn,I4_3B,,"22,4987496134098","22,4987496134098",0,NaN,NaN,NaN,0,60,
,D11,SYBR,GAPDH,Unkn,I4_4A,,"21,8546389704359","21,8546389704359",0,NaN,NaN,NaN,0,60,
,D12,SYBR,GAPDH,Unkn,I4_4B,,"21,9356414913709","21,9356414913709",0,NaN,NaN,NaN,0,60,
,E01,SYBR,GAPDH,Unkn,I4_5A,,"21,0282133244409","21,0282133244409",0,NaN,NaN,NaN,0,60,
,E02,SYBR,GAPDH,Unkn,I4_5B,,"21,5508898322259","21,5508898322259",0,NaN,NaN,NaN,0,60,
,E03,SYBR,GAPDH,Unkn,I4_6A,,"21,9059950057544","21,9059950057544",0,NaN,NaN,NaN,0,60,
,E04,SYBR,GAPDH,Unkn,I4_6B,,"21,869871701295","21,869871701295",0,NaN,NaN,NaN,0,60,
,E05,SYBR,GAPDH,Unkn,I4_7A,,"22,5561832020814","22,5561832020814",0,NaN,NaN,NaN,0,60,
,E06,SYBR,GAPDH,Unkn,I4_7B,,"22,2496714912587","22,2496714912587",0,NaN,NaN,NaN,0,60,
,E07,SYBR,GAPDH,Unkn,I4_8A,,"22,0924993095821","22,0924993095821",0,NaN,NaN,NaN,0,60,
,E08,SYBR,GAPDH,Unkn,I4_8B,,"23,0744424290028","23,0744424290028",0,NaN,NaN,NaN,0,60,
,E09,SYBR,GAPDH,Unkn,I4_8C,,"22,47724761923","22,47724761923",0,NaN,NaN,NaN,0,60,
,E10,SYBR,GAPDH,Unkn,I4_8D,,"21,8151073388262","21,8151073388262",0,NaN,NaN,NaN,0,60,
,E11,SYBR,GAPDH,Unkn,I4_9A,,"21,0212930071622","21,0212930071622",0,NaN,NaN,NaN,0,60,
,E12,SYBR,GAPDH,Unkn,I4_9B,,"21,4863681445508","21,4863681445508",0,NaN,NaN,NaN,0,60,
,F01,SYBR,GAPDH,Unkn,I4_9C,,"22,3091553342287","22,3091553342287",0,NaN,NaN,NaN,0,60,
,F02,SYBR,GAPDH,Unkn,I4_9D,,"24,1434736541409","24,1434736541409",0,NaN,NaN,NaN,0,60,
,F03,SYBR,GAPDH,Unkn,I4_10A,,"20,3959496288543","20,3959496288543",0,NaN,NaN,NaN,0,60,
,F04,SYBR,GAPDH,Unkn,I4_10B,,"22,0098083127307","22,0098083127307",0,NaN,NaN,NaN,0,60,
,F05,SYBR,GAPDH,Unkn,I4_10C,,"31,8478797887615","31,8478797887615",0,NaN,NaN,NaN,0,60,
,F06,SYBR,GAPDH,Unkn,I4_10D,,"21,8542752834885","21,8542752834885",0,NaN,NaN,NaN,0,60,
,F07,SYBR,GAPDH,Unkn,I4_11A,,"20,8370502809974","20,8370502809974",0,NaN,NaN,NaN,0,60,
,F08,SYBR,GAPDH,Unkn,I4_11B,,"20,7562461794617","20,7562461794617",0,NaN,NaN,NaN,0,60,
,F09,SYBR,GAPDH,Unkn,I4_11C,,"21,5555110245209","21,5555110245209",0,NaN,NaN,NaN,0,60,
,F10,SYBR,GAPDH,Unkn,I4_11D,,"22,2950589804947","22,2950589804947",0,NaN,NaN,NaN,0,60,
,F11,SYBR,GAPDH,Unkn,I4_12A,,"21,4383646888448","21,4383646888448",0,NaN,NaN,NaN,0,60,
,F12,SYBR,GAPDH,Unkn,I4_12B,,"21,4422473486488","21,4422473486488",0,NaN,NaN,NaN,0,60,
,G01,SYBR,GAPDH,Unkn,I4_12C,,"22,1308932384995","22,1308932384995",0,NaN,NaN,NaN,0,60,
,G02,SYBR,GAPDH,Unkn,I4_12D,,"22,9087218740194","22,9087218740194",0,NaN,NaN,NaN,0,60,
,G03,SYBR,GAPDH,Unkn,I4_13A,,"21,5323755723716","21,5323755723716",0,NaN,NaN,NaN,0,60,
,G04,SYBR,GAPDH,Unkn,I4_13B,,"21,1654697542121","21,1654697542121",0,NaN,NaN,NaN,0,60,
,G05,SYBR,GAPDH,Unkn,I4_13C,,"22,1545226305485","22,1545226305485",0,NaN,NaN,NaN,0,60,
,G06,SYBR,GAPDH,Unkn,I4_13D,,NaN,0,0,NaN,NaN,0,0,60,
