;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;qMSI1;Unkn;N2_1B;;28,5318664700773;28,5318664700773;0;NaN;NaN;NaN;0;60;
;A03;SYBR;qMSI1;Unkn;N2_2A;;28,9552807992068;28,9552807992068;0;NaN;NaN;NaN;0;60;
;A04;SYBR;qMSI1;Unkn;N2_2B;;28,1579851517098;28,1579851517098;0;NaN;NaN;NaN;0;60;
;A05;SYBR;qMSI1;Unkn;N2_3A;;28,4393272133797;28,4393272133797;0;NaN;NaN;NaN;0;60;
;A06;SYBR;qMSI1;Unkn;N2_3B;;27,8192230725468;27,8192230725468;0;NaN;NaN;NaN;0;60;
;A07;SYBR;qMSI1;Unkn;N2_4A;;27,0587733390652;27,0587733390652;0;NaN;NaN;NaN;0;60;
;A08;SYBR;qMSI1;Unkn;N2_4B;;29,614005006275;29,614005006275;0;NaN;NaN;NaN;0;60;
;A09;SYBR;qMSI1;Unkn;N2_5A;;27,3112838568353;27,3112838568353;0;NaN;NaN;NaN;0;60;
;A10;SYBR;qMSI1;Unkn;N2_5B;;27,3303397986866;27,3303397986866;0;NaN;NaN;NaN;0;60;
;A11;SYBR;qMSI1;Unkn;N2_6A;;28,0373469357849;28,0373469357849;0;NaN;NaN;NaN;0;60;
;A12;SYBR;qMSI1;Unkn;N2_6B;;28,0350155736909;28,0350155736909;0;NaN;NaN;NaN;0;60;
;B01;SYBR;qMSI1;Unkn;N2_7A;;28,571365593843;28,571365593843;0;NaN;NaN;NaN;0;60;
;B02;SYBR;qMSI1;Unkn;N2_7B;;28,2201332064635;28,2201332064635;0;NaN;NaN;NaN;0;60;
;B03;SYBR;qMSI1;Unkn;N2_8A;;26,5850025213894;26,5850025213894;0;NaN;NaN;NaN;0;60;
;B04;SYBR;qMSI1;Unkn;N2_8B;;27,098334460378;27,098334460378;0;NaN;NaN;NaN;0;60;
;B05;SYBR;qMSI1;Unkn;N2_8C;;27,1330770526494;27,1330770526494;0;NaN;NaN;NaN;0;60;
;B06;SYBR;qMSI1;Unkn;N2_8D;;27,8823951693579;27,8823951693579;0;NaN;NaN;NaN;0;60;
;B07;SYBR;qMSI1;Unkn;N2_9A;;27,061188795118;27,061188795118;0;NaN;NaN;NaN;0;60;
;B08;SYBR;qMSI1;Unkn;N2_9B;;27,3748456397675;27,3748456397675;0;NaN;NaN;NaN;0;60;
;B09;SYBR;qMSI1;Unkn;N2_9C;;28,3329955258329;28,3329955258329;0;NaN;NaN;NaN;0;60;
;B10;SYBR;qMSI1;Unkn;N2_9D;;27,212475942619;27,212475942619;0;NaN;NaN;NaN;0;60;
;B11;SYBR;qMSI1;Unkn;N2_10A;;28,7836155953809;28,7836155953809;0;NaN;NaN;NaN;0;60;
;B12;SYBR;qMSI1;Unkn;N2_10B;;27,7836107642879;27,7836107642879;0;NaN;NaN;NaN;0;60;
;C01;SYBR;qMSI1;Unkn;N2_10C;;29,0716084228977;29,0716084228977;0;NaN;NaN;NaN;0;60;
;C02;SYBR;qMSI1;Unkn;N2_10D;;28,3669846223342;28,3669846223342;0;NaN;NaN;NaN;0;60;
;C03;SYBR;qMSI1;Unkn;N2_11A;;28,074752954691;28,074752954691;0;NaN;NaN;NaN;0;60;
;C04;SYBR;qMSI1;Unkn;N2_11B;;27,0301404673547;27,0301404673547;0;NaN;NaN;NaN;0;60;
;C06;SYBR;qMSI1;Unkn;N2_11D;;28,1690687000066;28,1690687000066;0;NaN;NaN;NaN;0;60;
