;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;PRR7;Unkn;I1_1A;;27,9909421776056;27,9909421776056;0;NaN;NaN;NaN;0;60;
;A02;SYBR;PRR7;Unkn;N2_1B;;30,7967069008435;30,7967069008435;0;NaN;NaN;NaN;0;60;
;A03;SYBR;PRR7;Unkn;N2_2A;;27,2129180645011;27,2129180645011;0;NaN;NaN;NaN;0;60;
;A04;SYBR;PRR7;Unkn;N2_2B;;26,5131967638291;26,5131967638291;0;NaN;NaN;NaN;0;60;
;A05;SYBR;PRR7;Unkn;N2_3A;;23,7933456619965;23,7933456619965;0;NaN;NaN;NaN;0;60;
;A06;SYBR;PRR7;Unkn;N2_3B;;23,810131792001;23,810131792001;0;NaN;NaN;NaN;0;60;
;A07;SYBR;PRR7;Unkn;N2_4A;;28,0326544910813;28,0326544910813;0;NaN;NaN;NaN;0;60;
;A08;SYBR;PRR7;Unkn;N2_4B;;31,289686132693;31,289686132693;0;NaN;NaN;NaN;0;60;
;A09;SYBR;PRR7;Unkn;N2_5A;;28,0849789138964;28,0849789138964;0;NaN;NaN;NaN;0;60;
;A10;SYBR;PRR7;Unkn;N2_5B;;25,7686384617187;25,7686384617187;0;NaN;NaN;NaN;0;60;
;A11;SYBR;PRR7;Unkn;N2_6A;;26,2856888517782;26,2856888517782;0;NaN;NaN;NaN;0;60;
;A12;SYBR;PRR7;Unkn;N2_6B;;28,281775543906;28,281775543906;0;NaN;NaN;NaN;0;60;
;B01;SYBR;PRR7;Unkn;N2_7A;;28,4793568446728;28,4793568446728;0;NaN;NaN;NaN;0;60;
;B02;SYBR;PRR7;Unkn;N2_7B;;29,5370465882015;29,5370465882015;0;NaN;NaN;NaN;0;60;
;B03;SYBR;PRR7;Unkn;N2_8A;;24,778935007447;24,778935007447;0;NaN;NaN;NaN;0;60;
;B04;SYBR;PRR7;Unkn;N2_8B;;26,4260349140456;26,4260349140456;0;NaN;NaN;NaN;0;60;
;B05;SYBR;PRR7;Unkn;N2_8C;;26,9081868944703;26,9081868944703;0;NaN;NaN;NaN;0;60;
;B06;SYBR;PRR7;Unkn;N2_8D;;27,932392905716;27,932392905716;0;NaN;NaN;NaN;0;60;
;B07;SYBR;PRR7;Unkn;N2_9A;;24,1959345419618;24,1959345419618;0;NaN;NaN;NaN;0;60;
;B08;SYBR;PRR7;Unkn;N2_9B;;24,1825704398638;24,1825704398638;0;NaN;NaN;NaN;0;60;
;B09;SYBR;PRR7;Unkn;N2_9C;;25,9913392965211;25,9913392965211;0;NaN;NaN;NaN;0;60;
;B10;SYBR;PRR7;Unkn;N2_9D;;27,1572240614892;27,1572240614892;0;NaN;NaN;NaN;0;60;
;B11;SYBR;PRR7;Unkn;I1_13D;;28,8916834947848;28,8916834947848;0;NaN;NaN;NaN;0;60;
;B12;SYBR;PRR7;Unkn;N2_10B;;25,5014351582184;25,5014351582184;0;NaN;NaN;NaN;0;60;
;C01;SYBR;PRR7;Unkn;N2_10C;;26,4793613495674;26,4793613495674;0;NaN;NaN;NaN;0;60;
;C02;SYBR;PRR7;Unkn;N2_10D;;26,1395388213548;26,1395388213548;0;NaN;NaN;NaN;0;60;
;C03;SYBR;PRR7;Unkn;N2_11A;;24,9287790930127;24,9287790930127;0;NaN;NaN;NaN;0;60;
;C04;SYBR;PRR7;Unkn;N2_11B;;26,983039516675;26,983039516675;0;NaN;NaN;NaN;0;60;
;C05;SYBR;PRR7;Unkn;N2_11C;;NaN;0;0;NaN;NaN;0;0;60;
;C06;SYBR;PRR7;Unkn;N2_11D;;NaN;0;0;NaN;NaN;0;0;60;
;C07;SYBR;PRR7;Unkn;N2_12A;;26,5956664425879;26,5956664425879;0;NaN;NaN;NaN;0;60;
;C08;SYBR;PRR7;Unkn;N2_12B;;28,4586796262832;28,4586796262832;0;NaN;NaN;NaN;0;60;
;C09;SYBR;PRR7;Unkn;N2_12C;;26,036308882133;26,036308882133;0;NaN;NaN;NaN;0;60;
;C10;SYBR;PRR7;Unkn;N2_12D;;27,7332118054625;27,7332118054625;0;NaN;NaN;NaN;0;60;
;C11;SYBR;PRR7;Unkn;N2_13A;;27,0338972597405;27,0338972597405;0;NaN;NaN;NaN;0;60;
;C12;SYBR;PRR7;Unkn;N2_13B;;30,2410953074683;30,2410953074683;0;NaN;NaN;NaN;0;60;
;D01;SYBR;PRR7;Unkn;N2_13C;;26,8583410324511;26,8583410324511;0;NaN;NaN;NaN;0;60;
;D02;SYBR;PRR7;Unkn;N2_13D;;25,4741857142257;25,4741857142257;0;NaN;NaN;NaN;0;60;
;D03;SYBR;PRR7;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;PRR7;Unkn;I1_1A;;27,7082059175889;27,7082059175889;0;NaN;NaN;NaN;0;60;
;D06;SYBR;PRR7;Unkn;I1_1B;;29,9421257592386;29,9421257592386;0;NaN;NaN;NaN;0;60;
;D07;SYBR;PRR7;Unkn;I1_2A;;27,2663567296317;27,2663567296317;0;NaN;NaN;NaN;0;60;
;D08;SYBR;PRR7;Unkn;I1_2B;;26,2127008686479;26,2127008686479;0;NaN;NaN;NaN;0;60;
;D09;SYBR;PRR7;Unkn;I1_3A;;24,6879323643909;24,6879323643909;0;NaN;NaN;NaN;0;60;
;D10;SYBR;PRR7;Unkn;I1_3B;;23,5330483871011;23,5330483871011;0;NaN;NaN;NaN;0;60;
;D11;SYBR;PRR7;Unkn;I1_4A;;24,2402817857099;24,2402817857099;0;NaN;NaN;NaN;0;60;
;D12;SYBR;PRR7;Unkn;I1_4B;;25,5186171007342;25,5186171007342;0;NaN;NaN;NaN;0;60;
;E01;SYBR;PRR7;Unkn;I1_5A;;24,7915619395559;24,7915619395559;0;NaN;NaN;NaN;0;60;
;E02;SYBR;PRR7;Unkn;I1_5B;;26,0496761700014;26,0496761700014;0;NaN;NaN;NaN;0;60;
;E03;SYBR;PRR7;Unkn;I1_6A;;26,3004492832959;26,3004492832959;0;NaN;NaN;NaN;0;60;
;E04;SYBR;PRR7;Unkn;I1_6B;;29,6655772470168;29,6655772470168;0;NaN;NaN;NaN;0;60;
;E05;SYBR;PRR7;Unkn;I1_7A;;29,0322249547283;29,0322249547283;0;NaN;NaN;NaN;0;60;
;E06;SYBR;PRR7;Unkn;I1_7B;;32,3415463027346;32,3415463027346;0;NaN;NaN;NaN;0;60;
;E07;SYBR;PRR7;Unkn;I1_8A;;28,6480172707903;28,6480172707903;0;NaN;NaN;NaN;0;60;
;E08;SYBR;PRR7;Unkn;I1_8B;;28,6340943315707;28,6340943315707;0;NaN;NaN;NaN;0;60;
;E09;SYBR;PRR7;Unkn;I1_8C;;28,9646765903976;28,9646765903976;0;NaN;NaN;NaN;0;60;
;E10;SYBR;PRR7;Unkn;I1_8D;;25,2893906995574;25,2893906995574;0;NaN;NaN;NaN;0;60;
;E11;SYBR;PRR7;Unkn;I1_9A;;25,0249108673174;25,0249108673174;0;NaN;NaN;NaN;0;60;
;E12;SYBR;PRR7;Unkn;I1_9B;;24,4093035169439;24,4093035169439;0;NaN;NaN;NaN;0;60;
;F01;SYBR;PRR7;Unkn;I1_9C;;26,9310310303103;26,9310310303103;0;NaN;NaN;NaN;0;60;
;F02;SYBR;PRR7;Unkn;I1_9D;;25,3014119183526;25,3014119183526;0;NaN;NaN;NaN;0;60;
;F03;SYBR;PRR7;Unkn;I1_10A;;25,7286546787785;25,7286546787785;0;NaN;NaN;NaN;0;60;
;F04;SYBR;PRR7;Unkn;I1_10B;;23,5248134880338;23,5248134880338;0;NaN;NaN;NaN;0;60;
;F05;SYBR;PRR7;Unkn;I1_10C;;27,1213433616203;27,1213433616203;0;NaN;NaN;NaN;0;60;
;F06;SYBR;PRR7;Unkn;I1_10D;;25,3895778765479;25,3895778765479;0;NaN;NaN;NaN;0;60;
;F07;SYBR;PRR7;Unkn;I1_11A;;24,3918640809297;24,3918640809297;0;NaN;NaN;NaN;0;60;
;F08;SYBR;PRR7;Unkn;I1_11B;;25,431300213256;25,431300213256;0;NaN;NaN;NaN;0;60;
