,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,PRR7,Unkn,N13_1A,,"29,1776386490875","29,1776386490875",0,NaN,NaN,NaN,0,"58,9",
,A02,SYBR,PRR7,Unkn,N13_1B,,"30,9404732871749","30,9404732871749",0,NaN,NaN,NaN,0,"58,9",
,A03,SYBR,PRR7,Unkn,N13_2A,,"28,8975939257107","28,8975939257107",0,NaN,NaN,NaN,0,"58,9",
,A04,SYBR,PRR7,Unkn,N13_2B,,"28,4119717156357","28,4119717156357",0,NaN,NaN,NaN,0,"58,9",
,A05,SYBR,PRR7,Unkn,N13_3A,,"26,897249380899","26,897249380899",0,NaN,NaN,NaN,0,"58,9",
,A06,SYBR,PRR7,Unkn,N13_3B,,"33,0281261688839","33,0281261688839",0,NaN,NaN,NaN,0,"58,9",
,A07,SYBR,PRR7,Unkn,N13_4A,,"25,3342357978491","25,3342357978491",0,NaN,NaN,NaN,0,"58,9",
,A08,SYBR,PRR7,Unkn,N13_4B,,"24,9223043428102","24,9223043428102",0,NaN,NaN,NaN,0,"58,9",
,A09,SYBR,PRR7,Unkn,N13_5A,,"25,8544307898333","25,8544307898333",0,NaN,NaN,NaN,0,"58,9",
,A10,SYBR,PRR7,Unkn,N13_5B,,"26,2353641646418","26,2353641646418",0,NaN,NaN,NaN,0,"58,9",
,A11,SYBR,PRR7,Unkn,N13_6A,,"27,1757732722745","27,1757732722745",0,NaN,NaN,NaN,0,"58,9",
,A12,SYBR,PRR7,Unkn,N13_6B,,"30,1759006648557","30,1759006648557",0,NaN,NaN,NaN,0,"58,9",
,B01,SYBR,PRR7,Unkn,N13_7A,,"28,4445206468539","28,4445206468539",0,NaN,NaN,NaN,0,"58,9",
,B02,SYBR,PRR7,Unkn,N13_7B,,"35,1650627962694","35,1650627962694",0,NaN,NaN,NaN,0,"58,9",
,B03,SYBR,PRR7,Unkn,N13_8A,,"29,3488018663272","29,3488018663272",0,NaN,NaN,NaN,0,"58,9",
,B04,SYBR,PRR7,Unkn,N13_8B,,"27,6660980122077","27,6660980122077",0,NaN,NaN,NaN,0,"58,9",
,B05,SYBR,PRR7,Unkn,N13_8C,,"31,4877749954623","31,4877749954623",0,NaN,NaN,NaN,0,"58,9",
,B06,SYBR,PRR7,Unkn,N13_8D,,"29,4664492590706","29,4664492590706",0,NaN,NaN,NaN,0,"58,9",
,B07,SYBR,PRR7,Unkn,N13_9A,,"26,147058007284","26,147058007284",0,NaN,NaN,NaN,0,"58,9",
,B08,SYBR,PRR7,Unkn,N13_9B,,"26,9266639131382","26,9266639131382",0,NaN,NaN,NaN,0,"58,9",
,B09,SYBR,PRR7,Unkn,N13_9C,,"29,1127183595809","29,1127183595809",0,NaN,NaN,NaN,0,"58,9",
,B10,SYBR,PRR7,Unkn,N13_9D,,"27,6285871765992","27,6285871765992",0,NaN,NaN,NaN,0,"58,9",
,B11,SYBR,PRR7,Unkn,N13_10A,,"27,2650689542978","27,2650689542978",0,NaN,NaN,NaN,0,"58,9",
,B12,SYBR,PRR7,Unkn,N13_10B,,"28,2891201621377","28,2891201621377",0,NaN,NaN,NaN,0,"58,9",
,C01,SYBR,PRR7,Unkn,N13_10C,,"28,6369550192326","28,6369550192326",0,NaN,NaN,NaN,0,"58,9",
,C02,SYBR,PRR7,Unkn,N13_10D,,"29,1475736342483","29,1475736342483",0,NaN,NaN,NaN,0,"58,9",
,C03,SYBR,PRR7,Unkn,N13_11A,,"28,6604893982029","28,6604893982029",0,NaN,NaN,NaN,0,"58,9",
,C04,SYBR,PRR7,Unkn,N13_11B,,"28,0599663282747","28,0599663282747",0,NaN,NaN,NaN,0,"58,9",
,C05,SYBR,PRR7,Unkn,N13_11C,,"27,7210540897259","27,7210540897259",0,NaN,NaN,NaN,0,"58,9",
,C06,SYBR,PRR7,Unkn,N13_11D,,"28,0489266033279","28,0489266033279",0,NaN,NaN,NaN,0,"58,9",
,C07,SYBR,PRR7,Unkn,N13_12A,,"28,1413291153123","28,1413291153123",0,NaN,NaN,NaN,0,"58,9",
,C08,SYBR,PRR7,Unkn,N13_12B,,"30,4677282459119","30,4677282459119",0,NaN,NaN,NaN,0,"58,9",
,C09,SYBR,PRR7,Unkn,N13_12C,,"26,7940281517457","26,7940281517457",0,NaN,NaN,NaN,0,"58,9",
,C10,SYBR,PRR7,Unkn,N13_12D,,"29,3078837771553","29,3078837771553",0,NaN,NaN,NaN,0,"58,9",
,C11,SYBR,PRR7,Unkn,N13_13A,,"28,2726772386626","28,2726772386626",0,NaN,NaN,NaN,0,"58,9",
,C12,SYBR,PRR7,Unkn,N13_13B,,"31,5273325452056","31,5273325452056",0,NaN,NaN,NaN,0,"58,9",
,D01,SYBR,PRR7,Unkn,N13_13C,,"26,5286957780578","26,5286957780578",0,NaN,NaN,NaN,0,"58,9",
,D02,SYBR,PRR7,Unkn,N13_13D,,"35,1596798165591","35,1596798165591",0,NaN,NaN,NaN,0,"58,9",
,D03,SYBR,PRR7,NTC,,,NaN,0,0,NaN,NaN,0,0,"58,9",
,D05,SYBR,PRR7,Unkn,I4_1A,,"29,379029968237","29,379029968237",0,NaN,NaN,NaN,0,"58,9",
,D06,SYBR,PRR7,Unkn,I4_1B,,"31,1304184459023","31,1304184459023",0,NaN,NaN,NaN,0,"58,9",
,D07,SYBR,PRR7,Unkn,I4_2A,,"27,3269218226329","27,3269218226329",0,NaN,NaN,NaN,0,"58,9",
,D08,SYBR,PRR7,Unkn,I4_2B,,"27,0377747260222","27,0377747260222",0,NaN,NaN,NaN,0,"58,9",
,D09,SYBR,PRR7,Unkn,I4_3A,,"27,4668776853638","27,4668776853638",0,NaN,NaN,NaN,0,"58,9",
,D11,SYBR,PRR7,Unkn,I4_4A,,"26,1828389190643","26,1828389190643",0,NaN,NaN,NaN,0,"58,9",
,D12,SYBR,PRR7,Unkn,I4_4B,,"25,7872924405303","25,7872924405303",0,NaN,NaN,NaN,0,"58,9",
,E01,SYBR,PRR7,Unkn,I4_5A,,"25,0967009909208","25,0967009909208",0,NaN,NaN,NaN,0,"58,9",
