;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;LHY;Unkn;N2_1A;;23,6167048501805;23,6167048501805;0;NaN;NaN;NaN;0;60;
;A02;SYBR;LHY;Unkn;N2_1B;;22,1789081446994;22,1789081446994;0;NaN;NaN;NaN;0;60;
;A03;SYBR;LHY;Unkn;N2_2A;;22,0887940344064;22,0887940344064;0;NaN;NaN;NaN;0;60;
;A04;SYBR;LHY;Unkn;N2_2B;;22,5839557152316;22,5839557152316;0;NaN;NaN;NaN;0;60;
;A05;SYBR;LHY;Unkn;N2_3A;;22,2868261921213;22,2868261921213;0;NaN;NaN;NaN;0;60;
;A06;SYBR;LHY;Unkn;N2_3B;;23,9644353674086;23,9644353674086;0;NaN;NaN;NaN;0;60;
;A07;SYBR;LHY;Unkn;N2_4A;;27,0460712942215;27,0460712942215;0;NaN;NaN;NaN;0;60;
;A08;SYBR;LHY;Unkn;N2_4B;;34,0916290834222;34,0916290834222;0;NaN;NaN;NaN;0;60;
;A09;SYBR;LHY;Unkn;N2_5A;;28,3594578629003;28,3594578629003;0;NaN;NaN;NaN;0;60;
;A10;SYBR;LHY;Unkn;N2_5B;;27,6636701554011;27,6636701554011;0;NaN;NaN;NaN;0;60;
;A11;SYBR;LHY;Unkn;N2_6A;;25,026068002164;25,026068002164;0;NaN;NaN;NaN;0;60;
;A12;SYBR;LHY;Unkn;N2_6B;;24,9371059848476;24,9371059848476;0;NaN;NaN;NaN;0;60;
;B01;SYBR;LHY;Unkn;N2_7A;;23,2818298635074;23,2818298635074;0;NaN;NaN;NaN;0;60;
;B02;SYBR;LHY;Unkn;N2_7B;;20,9545560594885;20,9545560594885;0;NaN;NaN;NaN;0;60;
;B03;SYBR;LHY;Unkn;N2_8A;;20,258769222097;20,258769222097;0;NaN;NaN;NaN;0;60;
;B04;SYBR;LHY;Unkn;N2_8B;;21,7786450179194;21,7786450179194;0;NaN;NaN;NaN;0;60;
;B05;SYBR;LHY;Unkn;N2_8C;;21,1910939895646;21,1910939895646;0;NaN;NaN;NaN;0;60;
;B06;SYBR;LHY;Unkn;N2_8D;;22,0171325834927;22,0171325834927;0;NaN;NaN;NaN;0;60;
;B07;SYBR;LHY;Unkn;N2_9A;;21,9899130894716;21,9899130894716;0;NaN;NaN;NaN;0;60;
;B08;SYBR;LHY;Unkn;N2_9B;;24,0873380217375;24,0873380217375;0;NaN;NaN;NaN;0;60;
;B09;SYBR;LHY;Unkn;N2_9C;;23,3145699068053;23,3145699068053;0;NaN;NaN;NaN;0;60;
;B10;SYBR;LHY;Unkn;N2_9D;;21,7935638106952;21,7935638106952;0;NaN;NaN;NaN;0;60;
;B12;SYBR;LHY;Unkn;N2_10B;;29,202807466423;29,202807466423;0;NaN;NaN;NaN;0;60;
;C01;SYBR;LHY;Unkn;N2_10C;;24,3827180562918;24,3827180562918;0;NaN;NaN;NaN;0;60;
;C02;SYBR;LHY;Unkn;N2_10D;;26,3559723876261;26,3559723876261;0;NaN;NaN;NaN;0;60;
;C03;SYBR;LHY;Unkn;N2_11A;;27,470400079752;27,470400079752;0;NaN;NaN;NaN;0;60;
;C04;SYBR;LHY;Unkn;N2_11B;;28,0895421592302;28,0895421592302;0;NaN;NaN;NaN;0;60;
;C05;SYBR;LHY;Unkn;N2_11C;;25,0172535386325;25,0172535386325;0;NaN;NaN;NaN;0;60;
;C06;SYBR;LHY;Unkn;N2_11D;;27,4071654682969;27,4071654682969;0;NaN;NaN;NaN;0;60;
;C07;SYBR;LHY;Unkn;N2_12A;;26,0546915382558;26,0546915382558;0;NaN;NaN;NaN;0;60;
;C08;SYBR;LHY;Unkn;N2_12B;;24,5142957880981;24,5142957880981;0;NaN;NaN;NaN;0;60;
;C09;SYBR;LHY;Unkn;N2_12C;;26,5222176081749;26,5222176081749;0;NaN;NaN;NaN;0;60;
;C10;SYBR;LHY;Unkn;N2_12D;;25,5087025708994;25,5087025708994;0;NaN;NaN;NaN;0;60;
;C11;SYBR;LHY;Unkn;N2_13A;;22,7583528204895;22,7583528204895;0;NaN;NaN;NaN;0;60;
;C12;SYBR;LHY;Unkn;N2_13B;;21,0885448430142;21,0885448430142;0;NaN;NaN;NaN;0;60;
;D01;SYBR;LHY;Unkn;N2_13C;;25,337750254502;25,337750254502;0;NaN;NaN;NaN;0;60;
;D02;SYBR;LHY;Unkn;N2_13D;;24,2267769208678;24,2267769208678;0;NaN;NaN;NaN;0;60;
;D03;SYBR;LHY;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;LHY;Unkn;I1_1A;;22,8255979271988;22,8255979271988;0;NaN;NaN;NaN;0;60;
;D06;SYBR;LHY;Unkn;I1_1B;;21,0768410910651;21,0768410910651;0;NaN;NaN;NaN;0;60;
;D07;SYBR;LHY;Unkn;I1_2A;;21,224209734972;21,224209734972;0;NaN;NaN;NaN;0;60;
;D08;SYBR;LHY;Unkn;I1_2B;;20,666674121101;20,666674121101;0;NaN;NaN;NaN;0;60;
;D09;SYBR;LHY;Unkn;I1_3A;;21,4220019984631;21,4220019984631;0;NaN;NaN;NaN;0;60;
;D10;SYBR;LHY;Unkn;I1_3B;;22,3696373467813;22,3696373467813;0;NaN;NaN;NaN;0;60;
;D11;SYBR;LHY;Unkn;I1_4A;;23,1363145714024;23,1363145714024;0;NaN;NaN;NaN;0;60;
;D12;SYBR;LHY;Unkn;I1_4B;;28,3700730615461;28,3700730615461;0;NaN;NaN;NaN;0;60;
;E01;SYBR;LHY;Unkn;I1_5A;;26,5628290487802;26,5628290487802;0;NaN;NaN;NaN;0;60;
;E02;SYBR;LHY;Unkn;I1_5B;;27,5927588879457;27,5927588879457;0;NaN;NaN;NaN;0;60;
;E03;SYBR;LHY;Unkn;I1_6A;;26,2066311059003;26,2066311059003;0;NaN;NaN;NaN;0;60;
