;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;RVE8;Unkn;N2_1A;;29,014707311699;29,014707311699;0;NaN;NaN;NaN;0;60;
;A02;SYBR;RVE8;Unkn;N2_1B;;26,3394271891644;26,3394271891644;0;NaN;NaN;NaN;0;60;
;A03;SYBR;RVE8;Unkn;N2_2A;;26,4669426388531;26,4669426388531;0;NaN;NaN;NaN;0;60;
;A04;SYBR;RVE8;Unkn;N2_2B;;25,3291074134623;25,3291074134623;0;NaN;NaN;NaN;0;60;
;A05;SYBR;RVE8;Unkn;N2_3A;;24,9241319343276;24,9241319343276;0;NaN;NaN;NaN;0;60;
;A06;SYBR;RVE8;Unkn;N2_3B;;27,745395583348;27,745395583348;0;NaN;NaN;NaN;0;60;
;A07;SYBR;RVE8;Unkn;N2_4A;;26,0188684919223;26,0188684919223;0;NaN;NaN;NaN;0;60;
;A08;SYBR;RVE8;Unkn;N2_4B;;30,2113828231245;30,2113828231245;0;NaN;NaN;NaN;0;60;
;A09;SYBR;RVE8;Unkn;N2_5A;;35,3303252044233;35,3303252044233;0;NaN;NaN;NaN;0;60;
;A10;SYBR;RVE8;Unkn;N2_5B;;29,309541827107;29,309541827107;0;NaN;NaN;NaN;0;60;
;A11;SYBR;RVE8;Unkn;N2_6A;;28,2654834634238;28,2654834634238;0;NaN;NaN;NaN;0;60;
;A12;SYBR;RVE8;Unkn;N2_6B;;30,0958778976773;30,0958778976773;0;NaN;NaN;NaN;0;60;
;B01;SYBR;RVE8;Unkn;N2_7A;;26,0670973584437;26,0670973584437;0;NaN;NaN;NaN;0;60;
;B02;SYBR;RVE8;Unkn;N2_7B;;24,6580849075601;24,6580849075601;0;NaN;NaN;NaN;0;60;
;B03;SYBR;RVE8;Unkn;N2_8A;;23,8018208554964;23,8018208554964;0;NaN;NaN;NaN;0;60;
;B04;SYBR;RVE8;Unkn;N2_8B;;23,9071619497321;23,9071619497321;0;NaN;NaN;NaN;0;60;
;B05;SYBR;RVE8;Unkn;N2_8C;;24,3092645737846;24,3092645737846;0;NaN;NaN;NaN;0;60;
;B06;SYBR;RVE8;Unkn;N2_8D;;25,5811652787532;25,5811652787532;0;NaN;NaN;NaN;0;60;
;B07;SYBR;RVE8;Unkn;N2_9A;;26,8113801898906;26,8113801898906;0;NaN;NaN;NaN;0;60;
;B08;SYBR;RVE8;Unkn;N2_9B;;28,3667505554943;28,3667505554943;0;NaN;NaN;NaN;0;60;
;B09;SYBR;RVE8;Unkn;N2_9C;;25,3969468089576;25,3969468089576;0;NaN;NaN;NaN;0;60;
;B10;SYBR;RVE8;Unkn;N2_9D;;27,238250938715;27,238250938715;0;NaN;NaN;NaN;0;60;
;B11;SYBR;RVE8;Unkn;N2_10A;;28,3532091348072;28,3532091348072;0;NaN;NaN;NaN;0;60;
;B12;SYBR;RVE8;Unkn;N2_10B;;31,5564866866001;31,5564866866001;0;NaN;NaN;NaN;0;60;
;C01;SYBR;RVE8;Unkn;N2_10C;;26,7039201221935;26,7039201221935;0;NaN;NaN;NaN;0;60;
;C02;SYBR;RVE8;Unkn;N2_10D;;30,3583724934991;30,3583724934991;0;NaN;NaN;NaN;0;60;
;C03;SYBR;RVE8;Unkn;N2_11A;;31,5115149965496;31,5115149965496;0;NaN;NaN;NaN;0;60;
;C04;SYBR;RVE8;Unkn;N2_11B;;30,9129387200052;30,9129387200052;0;NaN;NaN;NaN;0;60;
;C05;SYBR;RVE8;Unkn;N2_11C;;28,47430825841;28,47430825841;0;NaN;NaN;NaN;0;60;
;C06;SYBR;RVE8;Unkn;N2_11D;;29,1648781237917;29,1648781237917;0;NaN;NaN;NaN;0;60;
;C07;SYBR;RVE8;Unkn;N2_12A;;29,1391412971022;29,1391412971022;0;NaN;NaN;NaN;0;60;
;C08;SYBR;RVE8;Unkn;N2_12B;;29,0197081628062;29,0197081628062;0;NaN;NaN;NaN;0;60;
;C09;SYBR;RVE8;Unkn;N2_12C;;28,1270450518793;28,1270450518793;0;NaN;NaN;NaN;0;60;
;C10;SYBR;RVE8;Unkn;N2_12D;;27,5372805598327;27,5372805598327;0;NaN;NaN;NaN;0;60;
