;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;RVE8;Unkn;N13_1A;;28,8112071095437;28,8112071095437;0;NaN;NaN;NaN;0;60;
;A02;SYBR;RVE8;Unkn;N13_1B;;26,6639453718137;26,6639453718137;0;NaN;NaN;NaN;0;60;
;A03;SYBR;RVE8;Unkn;N13_2A;;25,0701929459756;25,0701929459756;0;NaN;NaN;NaN;0;60;
;A04;SYBR;RVE8;Unkn;N13_2B;;26,4974386148851;26,4974386148851;0;NaN;NaN;NaN;0;60;
;A05;SYBR;RVE8;Unkn;N13_3A;;26,0752427129803;26,0752427129803;0;NaN;NaN;NaN;0;60;
;A06;SYBR;RVE8;Unkn;N13_3B;;27,5248878132096;27,5248878132096;0;NaN;NaN;NaN;0;60;
;A07;SYBR;RVE8;Unkn;N13_4A;;27,3446429424209;27,3446429424209;0;NaN;NaN;NaN;0;60;
;A08;SYBR;RVE8;Unkn;N13_4B;;31,3627964164645;31,3627964164645;0;NaN;NaN;NaN;0;60;
;A09;SYBR;RVE8;Unkn;N13_5A;;30,1535228835047;30,1535228835047;0;NaN;NaN;NaN;0;60;
;A10;SYBR;RVE8;Unkn;N13_5B;;32,05458987477;32,05458987477;0;NaN;NaN;NaN;0;60;
;A11;SYBR;RVE8;Unkn;N13_6A;;30,1015405736875;30,1015405736875;0;NaN;NaN;NaN;0;60;
;A12;SYBR;RVE8;Unkn;N13_6B;;30,1266528518266;30,1266528518266;0;NaN;NaN;NaN;0;60;
;B01;SYBR;RVE8;Unkn;N13_7A;;28,0655740216669;28,0655740216669;0;NaN;NaN;NaN;0;60;
;B02;SYBR;RVE8;Unkn;N13_7B;;25,419085773193;25,419085773193;0;NaN;NaN;NaN;0;60;
;B03;SYBR;RVE8;Unkn;N13_8A;;24,5847849110695;24,5847849110695;0;NaN;NaN;NaN;0;60;
;B04;SYBR;RVE8;Unkn;N13_8B;;24,9069750012384;24,9069750012384;0;NaN;NaN;NaN;0;60;
;B05;SYBR;RVE8;Unkn;N13_8C;;26,0527976566993;26,0527976566993;0;NaN;NaN;NaN;0;60;
;B06;SYBR;RVE8;Unkn;N13_8D;;25,3518485605792;25,3518485605792;0;NaN;NaN;NaN;0;60;
;B07;SYBR;RVE8;Unkn;N13_9A;;26,4161526772953;26,4161526772953;0;NaN;NaN;NaN;0;60;
;B08;SYBR;RVE8;Unkn;N13_9B;;28,4509903221238;28,4509903221238;0;NaN;NaN;NaN;0;60;
;B09;SYBR;RVE8;Unkn;N13_9C;;25,3200649511404;25,3200649511404;0;NaN;NaN;NaN;0;60;
;B10;SYBR;RVE8;Unkn;N13_9D;;26,3212264025327;26,3212264025327;0;NaN;NaN;NaN;0;60;
;B11;SYBR;RVE8;Unkn;N13_10A;;26,9963447849372;26,9963447849372;0;NaN;NaN;NaN;0;60;
;B12;SYBR;RVE8;Unkn;N13_10B;;33,4254163060706;33,4254163060706;0;NaN;NaN;NaN;0;60;
;C01;SYBR;RVE8;Unkn;N13_10C;;26,606511108812;26,606511108812;0;NaN;NaN;NaN;0;60;
;C02;SYBR;RVE8;Unkn;N13_10D;;30,5952303245083;30,5952303245083;0;NaN;NaN;NaN;0;60;
;C03;SYBR;RVE8;Unkn;N13_11A;;30,9362946749589;30,9362946749589;0;NaN;NaN;NaN;0;60;
;C04;SYBR;RVE8;Unkn;N13_11B;;33,9099209786604;33,9099209786604;0;NaN;NaN;NaN;0;60;
;C05;SYBR;RVE8;Unkn;N13_11C;;30,0284487942392;30,0284487942392;0;NaN;NaN;NaN;0;60;
;C06;SYBR;RVE8;Unkn;N13_11D;;30,5142752386141;30,5142752386141;0;NaN;NaN;NaN;0;60;
;C07;SYBR;RVE8;Unkn;N13_12A;;31,6125215303162;31,6125215303162;0;NaN;NaN;NaN;0;60;
;C08;SYBR;RVE8;Unkn;N13_12B;;31,4605348627238;31,4605348627238;0;NaN;NaN;NaN;0;60;
;C09;SYBR;RVE8;Unkn;N13_12C;;30,7238156909713;30,7238156909713;0;NaN;NaN;NaN;0;60;
;C10;SYBR;RVE8;Unkn;N13_12D;;29,3889658838278;29,3889658838278;0;NaN;NaN;NaN;0;60;
;C11;SYBR;RVE8;Unkn;N13_13A;;27,7825846655627;27,7825846655627;0;NaN;NaN;NaN;0;60;
;C12;SYBR;RVE8;Unkn;N13_13B;;25,0630863532725;25,0630863532725;0;NaN;NaN;NaN;0;60;
;D01;SYBR;RVE8;Unkn;N13_13C;;29,6481442784124;29,6481442784124;0;NaN;NaN;NaN;0;60;
;D02;SYBR;RVE8;Unkn;N13_13D;;28,772004172484;28,772004172484;0;NaN;NaN;NaN;0;60;
;D03;SYBR;RVE8;Unkn;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;RVE8;Unkn;I4_1A;;27,2375327593103;27,2375327593103;0;NaN;NaN;NaN;0;60;
;D06;SYBR;RVE8;Unkn;I4_1B;;27,3056148085706;27,3056148085706;0;NaN;NaN;NaN;0;60;
;D07;SYBR;RVE8;Unkn;I4_2A;;29,1138261704068;29,1138261704068;0;NaN;NaN;NaN;0;60;
;D08;SYBR;RVE8;Unkn;I4_2B;;26,0118289844601;26,0118289844601;0;NaN;NaN;NaN;0;60;
;D09;SYBR;RVE8;Unkn;I4_3A;;26,3140983060444;26,3140983060444;0;NaN;NaN;NaN;0;60;
;D10;SYBR;RVE8;Unkn;I4_3B;;28,4390618183606;28,4390618183606;0;NaN;NaN;NaN;0;60;
;D11;SYBR;RVE8;Unkn;I4_4A;;27,5752169982502;27,5752169982502;0;NaN;NaN;NaN;0;60;
;D12;SYBR;RVE8;Unkn;I4_4B;;31,6568127335748;31,6568127335748;0;NaN;NaN;NaN;0;60;
;E01;SYBR;RVE8;Unkn;I4_5A;;29,6747682758174;29,6747682758174;0;NaN;NaN;NaN;0;60;
;E02;SYBR;RVE8;Unkn;I4_5B;;31,6814052648426;31,6814052648426;0;NaN;NaN;NaN;0;60;
;E03;SYBR;RVE8;Unkn;I4_6A;;29,2687477309901;29,2687477309901;0;NaN;NaN;NaN;0;60;
;E04;SYBR;RVE8;Unkn;I4_6B;;30,4779677742929;30,4779677742929;0;NaN;NaN;NaN;0;60;
;E05;SYBR;RVE8;Unkn;I4_7A;;27,573643644698;27,573643644698;0;NaN;NaN;NaN;0;60;
;E06;SYBR;RVE8;Unkn;I4_7B;;25,859922553513;25,859922553513;0;NaN;NaN;NaN;0;60;
;E07;SYBR;RVE8;Unkn;I4_8A;;25,2718504021547;25,2718504021547;0;NaN;NaN;NaN;0;60;
;E08;SYBR;RVE8;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;E09;SYBR;RVE8;Unkn;I4_8C;;26,0688400855807;26,0688400855807;0;NaN;NaN;NaN;0;60;
;E10;SYBR;RVE8;Unkn;I4_8D;;26,3200211365575;26,3200211365575;0;NaN;NaN;NaN;0;60;
;E11;SYBR;RVE8;Unkn;I4_9A;;34,7490256971325;34,7490256971325;0;NaN;NaN;NaN;0;60;
;E12;SYBR;RVE8;Unkn;I4_9B;;27,7019125028336;27,7019125028336;0;NaN;NaN;NaN;0;60;
;F01;SYBR;RVE8;Unkn;I4_9C;;26,1360311459822;26,1360311459822;0;NaN;NaN;NaN;0;60;
;F02;SYBR;RVE8;Unkn;I4_9D;;27,3090637774625;27,3090637774625;0;NaN;NaN;NaN;0;60;
;F03;SYBR;RVE8;Unkn;I4_10A;;27,1991398110689;27,1991398110689;0;NaN;NaN;NaN;0;60;
;F04;SYBR;RVE8;Unkn;I4_10B;;35,0076920219946;35,0076920219946;0;NaN;NaN;NaN;0;60;
;F05;SYBR;RVE8;Unkn;I4_10C;;27,5406300153014;27,5406300153014;0;NaN;NaN;NaN;0;60;
;F06;SYBR;RVE8;Unkn;I4_10D;;29,4507578088383;29,4507578088383;0;NaN;NaN;NaN;0;60;
;F07;SYBR;RVE8;Unkn;I4_11A;;NaN;0;0;NaN;NaN;0;0;60;
;F08;SYBR;RVE8;Unkn;I4_11B;;31,1312169138901;31,1312169138901;0;NaN;NaN;NaN;0;60;
;F09;SYBR;RVE8;Unkn;I4_11C;;27,4965895670403;27,4965895670403;0;NaN;NaN;NaN;0;60;
;F10;SYBR;RVE8;Unkn;I4_11D;;28,8431614097489;28,8431614097489;0;NaN;NaN;NaN;0;60;
;F11;SYBR;RVE8;Unkn;I4_12A;;29,4279312534366;29,4279312534366;0;NaN;NaN;NaN;0;60;
;F12;SYBR;RVE8;Unkn;I4_12B;;29,013973732468;29,013973732468;0;NaN;NaN;NaN;0;60;
;G01;SYBR;RVE8;Unkn;I4_12C;;35,3819031556917;35,3819031556917;0;NaN;NaN;NaN;0;60;
;G02;SYBR;RVE8;Unkn;I4_12D;;28,5943104904036;28,5943104904036;0;NaN;NaN;NaN;0;60;
;G03;SYBR;RVE8;Unkn;I4_13A;;27,1318900414508;27,1318900414508;0;NaN;NaN;NaN;0;60;
;G04;SYBR;RVE8;Unkn;I4_13B;;25,2934542512159;25,2934542512159;0;NaN;NaN;NaN;0;60;
;G05;SYBR;RVE8;Unkn;I4_13C;;29,6306792489619;29,6306792489619;0;NaN;NaN;NaN;0;60;
;G06;SYBR;RVE8;Unkn;I4_13D;;28,3016881080271;28,3016881080271;0;NaN;NaN;NaN;0;60;
;G07;SYBR;RVE8;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;H10;SYBR;GAPDH;Unkn;IRC1_36;;21,0215432825101;21,0215432825101;0;NaN;NaN;NaN;0;60;
;H11;SYBR;GAPDH;Unkn;IRC2_36;;21,8068137877409;21,8068137877409;0;NaN;NaN;NaN;0;60;
;H12;SYBR;GAPDH;Unkn;IRC3_36;;21,5365555635165;21,5365555635165;0;NaN;NaN;NaN;0;60;
