;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;PRR9;Unkn;N2_1A;;32,9562444043306;32,9562444043306;0;NaN;NaN;NaN;0;60;
;A02;SYBR;PRR9;Unkn;N2_1B;;30,1817555641349;30,1817555641349;0;NaN;NaN;NaN;0;60;
;A03;SYBR;PRR9;Unkn;N2_2A;;26,7093668290455;26,7093668290455;0;NaN;NaN;NaN;0;60;
;A04;SYBR;PRR9;Unkn;N2_2B;;24,2057745292932;24,2057745292932;0;NaN;NaN;NaN;0;60;
;A05;SYBR;PRR9;Unkn;N2_3A;;23,3766592877045;23,3766592877045;0;NaN;NaN;NaN;0;60;
;A06;SYBR;PRR9;Unkn;N2_3B;;22,4204780335679;22,4204780335679;0;NaN;NaN;NaN;0;60;
;A07;SYBR;PRR9;Unkn;N2_4A;;23,5303754606512;23,5303754606512;0;NaN;NaN;NaN;0;60;
;A08;SYBR;PRR9;Unkn;N2_4B;;24,8294306133783;24,8294306133783;0;NaN;NaN;NaN;0;60;
;A09;SYBR;PRR9;Unkn;N2_5A;;31,1933181240665;31,1933181240665;0;NaN;NaN;NaN;0;60;
;A10;SYBR;PRR9;Unkn;N2_5B;;29,4714505671732;29,4714505671732;0;NaN;NaN;NaN;0;60;
;A11;SYBR;PRR9;Unkn;N2_6A;;31,676948379394;31,676948379394;0;NaN;NaN;NaN;0;60;
;A12;SYBR;PRR9;Unkn;N2_7A;;32,0431374033803;32,0431374033803;0;NaN;NaN;NaN;0;60;
;B01;SYBR;PRR9;Unkn;N2_6B;;34,1170228968296;34,1170228968296;0;NaN;NaN;NaN;0;60;
;B02;SYBR;PRR9;Unkn;N2_7B;;31,3687625630056;31,3687625630056;0;NaN;NaN;NaN;0;60;
;B03;SYBR;PRR9;Unkn;N2_8A;;24,3994212701563;24,3994212701563;0;NaN;NaN;NaN;0;60;
;B04;SYBR;PRR9;Unkn;N2_8B;;23,8649192846653;23,8649192846653;0;NaN;NaN;NaN;0;60;
;B05;SYBR;PRR9;Unkn;N2_8C;;30,2231206082029;30,2231206082029;0;NaN;NaN;NaN;0;60;
;B06;SYBR;PRR9;Unkn;N2_8D;;28,0525452783349;28,0525452783349;0;NaN;NaN;NaN;0;60;
;B07;SYBR;PRR9;Unkn;N2_9A;;24,1847152088568;24,1847152088568;0;NaN;NaN;NaN;0;60;
;B08;SYBR;PRR9;Unkn;N2_9B;;22,1997990140162;22,1997990140162;0;NaN;NaN;NaN;0;60;
;B09;SYBR;PRR9;Unkn;N2_9C;;28,8331123331549;28,8331123331549;0;NaN;NaN;NaN;0;60;
;B10;SYBR;PRR9;Unkn;N2_9D;;26,695583909948;26,695583909948;0;NaN;NaN;NaN;0;60;
;B11;SYBR;PRR9;Unkn;N2_10A;;24,7402752204799;24,7402752204799;0;NaN;NaN;NaN;0;60;
