;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;TOC1;Unkn;N2_1B;;29,5690286952082;29,5690286952082;0;NaN;NaN;NaN;0;60;
;A03;SYBR;TOC1;Unkn;N2_2A;;29,7414642609442;29,7414642609442;0;NaN;NaN;NaN;0;60;
;A04;SYBR;TOC1;Unkn;N2_2B;;29,9669027711496;29,9669027711496;0;NaN;NaN;NaN;0;60;
;A05;SYBR;TOC1;Unkn;N2_3A;;29,0962316194638;29,0962316194638;0;NaN;NaN;NaN;0;60;
;A06;SYBR;TOC1;Unkn;N2_3B;;27,5173847695102;27,5173847695102;0;NaN;NaN;NaN;0;60;
;A07;SYBR;TOC1;Unkn;N2_4A;;27,0429273252469;27,0429273252469;0;NaN;NaN;NaN;0;60;
;A08;SYBR;TOC1;Unkn;N2_4B;;31,6433203817337;31,6433203817337;0;NaN;NaN;NaN;0;60;
;A09;SYBR;TOC1;Unkn;N2_5A;;26,7172694986923;26,7172694986923;0;NaN;NaN;NaN;0;60;
;A10;SYBR;TOC1;Unkn;N2_5B;;26,2382217301196;26,2382217301196;0;NaN;NaN;NaN;0;60;
;A11;SYBR;TOC1;Unkn;N2_6A;;26,4262859300898;26,4262859300898;0;NaN;NaN;NaN;0;60;
;A12;SYBR;TOC1;Unkn;N2_6B;;27,24490058202;27,24490058202;0;NaN;NaN;NaN;0;60;
;B01;SYBR;TOC1;Unkn;N2_7A;;28,0861487220128;28,0861487220128;0;NaN;NaN;NaN;0;60;
;B02;SYBR;TOC1;Unkn;N2_7B;;28,0723643386439;28,0723643386439;0;NaN;NaN;NaN;0;60;
;B03;SYBR;TOC1;Unkn;N2_8A;;27,4915841409732;27,4915841409732;0;NaN;NaN;NaN;0;60;
;B04;SYBR;TOC1;Unkn;N2_8B;;28,367401536805;28,367401536805;0;NaN;NaN;NaN;0;60;
;B05;SYBR;TOC1;Unkn;N2_8C;;28,7373772144416;28,7373772144416;0;NaN;NaN;NaN;0;60;
