;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;TOC1;Unkn;N2_1B;;35,6568174464919;35,6568174464919;0;NaN;NaN;NaN;0;60;
;A03;SYBR;TOC1;Unkn;N2_2A;;35,6014935628686;35,6014935628686;0;NaN;NaN;NaN;0;60;
;A04;SYBR;TOC1;Unkn;N2_2B;;36,5132450387466;36,5132450387466;0;NaN;NaN;NaN;0;60;
;A05;SYBR;TOC1;Unkn;N2_3A;;35,3532609376918;35,3532609376918;0;NaN;NaN;NaN;0;60;
;A06;SYBR;TOC1;Unkn;N2_3B;;34,6867142667484;34,6867142667484;0;NaN;NaN;NaN;0;60;
;A07;SYBR;TOC1;Unkn;N2_4A;;31,8674811160535;31,8674811160535;0;NaN;NaN;NaN;0;60;
;A08;SYBR;TOC1;Unkn;N2_4B;;38,2944580349597;38,2944580349597;0;NaN;NaN;NaN;0;60;
;A09;SYBR;TOC1;Unkn;N2_5A;;33,0404997445276;33,0404997445276;0;NaN;NaN;NaN;0;60;
;A10;SYBR;TOC1;Unkn;N2_5B;;32,9246008605824;32,9246008605824;0;NaN;NaN;NaN;0;60;
;A11;SYBR;TOC1;Unkn;N2_6A;;33,5066112652156;33,5066112652156;0;NaN;NaN;NaN;0;60;
;A12;SYBR;TOC1;Unkn;N2_6B;;34,075423718727;34,075423718727;0;NaN;NaN;NaN;0;60;
;B01;SYBR;TOC1;Unkn;N2_7A;;32,6455958014246;32,6455958014246;0;NaN;NaN;NaN;0;60;
;B02;SYBR;TOC1;Unkn;N2_7B;;31,3601347217775;31,3601347217775;0;NaN;NaN;NaN;0;60;
;B03;SYBR;TOC1;Unkn;N2_8A;;32,9188730773506;32,9188730773506;0;NaN;NaN;NaN;0;60;
;B04;SYBR;TOC1;Unkn;N2_8B;;33,783007110624;33,783007110624;0;NaN;NaN;NaN;0;60;
;B05;SYBR;TOC1;Unkn;N2_8C;;34,3268150094371;34,3268150094371;0;NaN;NaN;NaN;0;60;
;B06;SYBR;TOC1;Unkn;N2_8D;;33,9834194924715;33,9834194924715;0;NaN;NaN;NaN;0;60;
;B07;SYBR;TOC1;Unkn;N2_9A;;30,8510982385757;30,8510982385757;0;NaN;NaN;NaN;0;60;
;B08;SYBR;TOC1;Unkn;N2_9B;;32,6380283477299;32,6380283477299;0;NaN;NaN;NaN;0;60;
;B09;SYBR;TOC1;Unkn;N2_9C;;34,4884766791162;34,4884766791162;0;NaN;NaN;NaN;0;60;
;B10;SYBR;TOC1;Unkn;N2_9D;;32,7423198443261;32,7423198443261;0;NaN;NaN;NaN;0;60;
;B11;SYBR;TOC1;Unkn;N2_10A;;33,4536426670898;33,4536426670898;0;NaN;NaN;NaN;0;60;
;B12;SYBR;TOC1;Unkn;N2_10B;;31,7786789431819;31,7786789431819;0;NaN;NaN;NaN;0;60;
;C01;SYBR;TOC1;Unkn;N2_10C;;34,7744503509436;34,7744503509436;0;NaN;NaN;NaN;0;60;
;C02;SYBR;TOC1;Unkn;N2_10D;;32,4637189292318;32,4637189292318;0;NaN;NaN;NaN;0;60;
;C03;SYBR;TOC1;Unkn;N2_11A;;33,4233934623298;33,4233934623298;0;NaN;NaN;NaN;0;60;
;C04;SYBR;TOC1;Unkn;N2_11B;;32,1334161722755;32,1334161722755;0;NaN;NaN;NaN;0;60;
;C06;SYBR;TOC1;Unkn;N2_11D;;32,5276074777133;32,5276074777133;0;NaN;NaN;NaN;0;60;
;C07;SYBR;TOC1;Unkn;N2_12A;;33,467560508972;33,467560508972;0;NaN;NaN;NaN;0;60;
;C08;SYBR;TOC1;Unkn;N2_12B;;33,6763323584197;33,6763323584197;0;NaN;NaN;NaN;0;60;
;C09;SYBR;TOC1;Unkn;N2_12C;;32,9655066435097;32,9655066435097;0;NaN;NaN;NaN;0;60;
;C10;SYBR;TOC1;Unkn;N2_12D;;31,7477256568124;31,7477256568124;0;NaN;NaN;NaN;0;60;
;C11;SYBR;TOC1;Unkn;N2_13A;;33,9477795997727;33,9477795997727;0;NaN;NaN;NaN;0;60;
;C12;SYBR;TOC1;Unkn;N2_13B;;33,0890925972134;33,0890925972134;0;NaN;NaN;NaN;0;60;
;D01;SYBR;TOC1;Unkn;N2_13C;;32,3713358981698;32,3713358981698;0;NaN;NaN;NaN;0;60;
;D02;SYBR;TOC1;Unkn;N2_13D;;32,3774796756842;32,3774796756842;0;NaN;NaN;NaN;0;60;
;D03;SYBR;TOC1;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;D05;SYBR;TOC1;Unkn;I1_1A;;32,0034351223306;32,0034351223306;0;NaN;NaN;NaN;0;60;
;D06;SYBR;TOC1;Unkn;I1_1B;;NaN;0;0;NaN;NaN;0;0;60;
;D07;SYBR;TOC1;Unkn;I1_2A;;35,4861686810968;35,4861686810968;0;NaN;NaN;NaN;0;60;
;D09;SYBR;TOC1;Unkn;I1_3A;;33,3323212936994;33,3323212936994;0;NaN;NaN;NaN;0;60;
;D10;SYBR;TOC1;Unkn;I1_3B;;32,3680396581459;32,3680396581459;0;NaN;NaN;NaN;0;60;
;D11;SYBR;TOC1;Unkn;I1_4A;;34,2547201321898;34,2547201321898;0;NaN;NaN;NaN;0;60;
;D12;SYBR;TOC1;Unkn;I1_4B;;32,4202519919368;32,4202519919368;0;NaN;NaN;NaN;0;60;
;E01;SYBR;TOC1;Unkn;I1_5A;;32,3497019717493;32,3497019717493;0;NaN;NaN;NaN;0;60;
;E02;SYBR;TOC1;Unkn;I1_5B;;32,733628034151;32,733628034151;0;NaN;NaN;NaN;0;60;
;E03;SYBR;TOC1;Unkn;I1_6A;;34,6451358511692;34,6451358511692;0;NaN;NaN;NaN;0;60;
;E04;SYBR;TOC1;Unkn;I1_6B;;33,0554114794651;33,0554114794651;0;NaN;NaN;NaN;0;60;
;E05;SYBR;TOC1;Unkn;I1_7A;;35,7719599827022;35,7719599827022;0;NaN;NaN;NaN;0;60;
;E06;SYBR;TOC1;Unkn;I1_7B;;39,2318715754614;39,2318715754614;0;NaN;NaN;NaN;0;60;
;E07;SYBR;TOC1;Unkn;I1_8A;;33,5471403849889;33,5471403849889;0;NaN;NaN;NaN;0;60;
;E08;SYBR;TOC1;Unkn;I1_8B;;33,3025406540238;33,3025406540238;0;NaN;NaN;NaN;0;60;
;E09;SYBR;TOC1;Unkn;I1_8C;;34,9301208115811;34,9301208115811;0;NaN;NaN;NaN;0;60;
;E10;SYBR;TOC1;Unkn;I1_8D;;32,5668456903647;32,5668456903647;0;NaN;NaN;NaN;0;60;
;E11;SYBR;TOC1;Unkn;I1_9A;;32,2383454495276;32,2383454495276;0;NaN;NaN;NaN;0;60;
;E12;SYBR;TOC1;Unkn;I1_9B;;32,1579820626108;32,1579820626108;0;NaN;NaN;NaN;0;60;
;F01;SYBR;TOC1;Unkn;I1_9C;;33,1360384900433;33,1360384900433;0;NaN;NaN;NaN;0;60;
;F02;SYBR;TOC1;Unkn;I1_9D;;33,5031899408545;33,5031899408545;0;NaN;NaN;NaN;0;60;
;F03;SYBR;TOC1;Unkn;I1_10A;;32,4218257333988;32,4218257333988;0;NaN;NaN;NaN;0;60;
;F05;SYBR;TOC1;Unkn;I1_10C;;35,0927743365895;35,0927743365895;0;NaN;NaN;NaN;0;60;
;F06;SYBR;TOC1;Unkn;I1_10D;;33,6862785991467;33,6862785991467;0;NaN;NaN;NaN;0;60;
;F07;SYBR;TOC1;Unkn;I1_11A;;33,1761054087044;33,1761054087044;0;NaN;NaN;NaN;0;60;
;F08;SYBR;TOC1;Unkn;I1_11B;;33,6664116043299;33,6664116043299;0;NaN;NaN;NaN;0;60;
;F09;SYBR;TOC1;Unkn;I1_11C;;34,615649392163;34,615649392163;0;NaN;NaN;NaN;0;60;
;F10;SYBR;TOC1;Unkn;I1_11D;;34,2184044272719;34,2184044272719;0;NaN;NaN;NaN;0;60;
