;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;RVE8;Unkn;N2_1A;;25,8482645442974;25,8482645442974;0;NaN;NaN;NaN;0;60;
;A02;SYBR;RVE8;Unkn;N2_1B;;25,5307559866484;25,5307559866484;0;NaN;NaN;NaN;0;60;
;A03;SYBR;RVE8;Unkn;N2_2A;;24,5134498397105;24,5134498397105;0;NaN;NaN;NaN;0;60;
;A04;SYBR;RVE8;Unkn;N2_2B;;24,0933521460775;24,0933521460775;0;NaN;NaN;NaN;0;60;
;A05;SYBR;RVE8;Unkn;N2_3A;;24,3614558628516;24,3614558628516;0;NaN;NaN;NaN;0;60;
;A06;SYBR;RVE8;Unkn;N2_3B;;26,9298437240795;26,9298437240795;0;NaN;NaN;NaN;0;60;
;A07;SYBR;RVE8;Unkn;I1_13C;;27,175992126858;27,175992126858;0;NaN;NaN;NaN;0;60;
;A08;SYBR;RVE8;Unkn;I1_13D;;27,0567198075523;27,0567198075523;0;NaN;NaN;NaN;0;60;
;A09;SYBR;RVE8;Unkn;N2_5A;;32,1673507758275;32,1673507758275;0;NaN;NaN;NaN;0;60;
;A10;SYBR;RVE8;Unkn;N2_5B;;31,0650839419868;31,0650839419868;0;NaN;NaN;NaN;0;60;
;A11;SYBR;RVE8;Unkn;N2_6A;;28,4169133819283;28,4169133819283;0;NaN;NaN;NaN;0;60;
;A12;SYBR;RVE8;Unkn;N2_6B;;28,1820357966479;28,1820357966479;0;NaN;NaN;NaN;0;60;
;B01;SYBR;RVE8;Unkn;N2_7A;;26,4407685715689;26,4407685715689;0;NaN;NaN;NaN;0;60;
;B02;SYBR;RVE8;Unkn;N2_7B;;24,0111439859614;24,0111439859614;0;NaN;NaN;NaN;0;60;
;B03;SYBR;RVE8;Unkn;N2_8A;;23,0133913567981;23,0133913567981;0;NaN;NaN;NaN;0;60;
;B04;SYBR;RVE8;Unkn;N2_8B;;24,428892848966;24,428892848966;0;NaN;NaN;NaN;0;60;
;B05;SYBR;RVE8;Unkn;N2_8C;;24,6638673257982;24,6638673257982;0;NaN;NaN;NaN;0;60;
;B06;SYBR;RVE8;Unkn;N2_8D;;24,4961060117531;24,4961060117531;0;NaN;NaN;NaN;0;60;
;B07;SYBR;RVE8;Unkn;N2_9A;;24,9096660546726;24,9096660546726;0;NaN;NaN;NaN;0;60;
;B08;SYBR;RVE8;Unkn;N2_9B;;27,871578952878;27,871578952878;0;NaN;NaN;NaN;0;60;
;B09;SYBR;RVE8;Unkn;N2_9C;;25,978434072989;25,978434072989;0;NaN;NaN;NaN;0;60;
;B10;SYBR;RVE8;Unkn;N2_9D;;24,5469357334111;24,5469357334111;0;NaN;NaN;NaN;0;60;
;B12;SYBR;RVE8;Unkn;N2_10B;;32,2889682577402;32,2889682577402;0;NaN;NaN;NaN;0;60;
;C01;SYBR;RVE8;Unkn;N2_10C;;26,7238856103038;26,7238856103038;0;NaN;NaN;NaN;0;60;
;C02;SYBR;RVE8;Unkn;N2_10D;;28,6655005137595;28,6655005137595;0;NaN;NaN;NaN;0;60;
;C03;SYBR;RVE8;Unkn;N2_11A;;30,0607381555502;30,0607381555502;0;NaN;NaN;NaN;0;60;
;C04;SYBR;RVE8;Unkn;N2_11B;;30,6501606120918;30,6501606120918;0;NaN;NaN;NaN;0;60;
;C05;SYBR;RVE8;Unkn;N2_11C;;28,6213840126773;28,6213840126773;0;NaN;NaN;NaN;0;60;
;C06;SYBR;RVE8;Unkn;N2_11D;;NaN;0;0;NaN;NaN;0;0;60;
;C07;SYBR;RVE8;Unkn;N2_12A;;29,1957376533801;29,1957376533801;0;NaN;NaN;NaN;0;60;
;C08;SYBR;RVE8;Unkn;N2_12B;;29,5810823268422;29,5810823268422;0;NaN;NaN;NaN;0;60;
;C09;SYBR;RVE8;Unkn;N2_12C;;28,0533656089686;28,0533656089686;0;NaN;NaN;NaN;0;60;
;C10;SYBR;RVE8;Unkn;N2_12D;;26,3774908428507;26,3774908428507;0;NaN;NaN;NaN;0;60;
;C11;SYBR;RVE8;Unkn;N2_13A;;25,3540210215288;25,3540210215288;0;NaN;NaN;NaN;0;60;
;C12;SYBR;RVE8;Unkn;N2_13B;;24,8313007129977;24,8313007129977;0;NaN;NaN;NaN;0;60;
;D01;SYBR;RVE8;Unkn;N2_13C;;27,1502112198079;27,1502112198079;0;NaN;NaN;NaN;0;60;
;D02;SYBR;RVE8;Unkn;N2_13D;;25,2771437129061;25,2771437129061;0;NaN;NaN;NaN;0;60;
;D05;SYBR;RVE8;Unkn;I1_1A;;25,2468950501609;25,2468950501609;0;NaN;NaN;NaN;0;60;
;D06;SYBR;RVE8;Unkn;I1_1B;;24,0998189451832;24,0998189451832;0;NaN;NaN;NaN;0;60;
;D07;SYBR;RVE8;Unkn;I1_2A;;24,7542902994298;24,7542902994298;0;NaN;NaN;NaN;0;60;
;D08;SYBR;RVE8;Unkn;I1_2B;;24,0907129184585;24,0907129184585;0;NaN;NaN;NaN;0;60;
;D09;SYBR;RVE8;Unkn;I1_3A;;24,3625613659269;24,3625613659269;0;NaN;NaN;NaN;0;60;
;D10;SYBR;RVE8;Unkn;I1_3B;;25,1328983017746;25,1328983017746;0;NaN;NaN;NaN;0;60;
;D11;SYBR;RVE8;Unkn;I1_4A;;26,3264563361811;26,3264563361811;0;NaN;NaN;NaN;0;60;
;D12;SYBR;RVE8;Unkn;I1_4B;;31,5686944527602;31,5686944527602;0;NaN;NaN;NaN;0;60;
;E01;SYBR;RVE8;Unkn;I1_5A;;29,634125912219;29,634125912219;0;NaN;NaN;NaN;0;60;
;E02;SYBR;RVE8;Unkn;I1_5B;;31,2469899747716;31,2469899747716;0;NaN;NaN;NaN;0;60;
;E03;SYBR;RVE8;Unkn;I1_6A;;28,2983816932257;28,2983816932257;0;NaN;NaN;NaN;0;60;
;E04;SYBR;RVE8;Unkn;I1_6B;;29,7728185731802;29,7728185731802;0;NaN;NaN;NaN;0;60;
;E05;SYBR;RVE8;Unkn;I1_7A;;26,7623761802008;26,7623761802008;0;NaN;NaN;NaN;0;60;
;E06;SYBR;RVE8;Unkn;I1_7B;;27,3716050880286;27,3716050880286;0;NaN;NaN;NaN;0;60;
;E07;SYBR;RVE8;Unkn;I1_8A;;25,7127085464387;25,7127085464387;0;NaN;NaN;NaN;0;60;
;E08;SYBR;RVE8;Unkn;I1_8B;;25,3664393323239;25,3664393323239;0;NaN;NaN;NaN;0;60;
;E09;SYBR;RVE8;Unkn;I1_8C;;24,4283773259258;24,4283773259258;0;NaN;NaN;NaN;0;60;
;E10;SYBR;RVE8;Unkn;I1_8D;;23,4666845373642;23,4666845373642;0;NaN;NaN;NaN;0;60;
;E11;SYBR;RVE8;Unkn;I1_9A;;25,1286732559329;25,1286732559329;0;NaN;NaN;NaN;0;60;
